; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	5	0	30	927	1920	1936		
DEMAND	2	5	1	0	647	2123	1874		
DEMAND	2	5	1	30	710	1864	1940		
DEMAND	2	5	2	0	563	2163	1912		
DEMAND	2	5	2	30	775	2153	2029		
DEMAND	2	5	3	0	764	2106	1904		
DEMAND	2	5	3	30	993	1887	1897		
DEMAND	2	5	4	0	740	2242	2003		
DEMAND	2	5	4	30	896	1996	1889		
DEMAND	2	5	5	0	916	2009	1968		
DEMAND	2	5	5	30	720	2139	1844		
DEMAND	2	5	6	0	970	2021	1936		
DEMAND	2	5	6	30	836	2030	1905		
DEMAND	2	5	7	0	732	2146	1838		
DEMAND	2	5	7	30	865	2043	1876		
DEMAND	2	5	8	0	690	1916	1861		
DEMAND	2	5	8	30	761	1933	1971		
DEMAND	2	5	9	0	724	2113	1961		
DEMAND	2	5	9	30	818	1924	1937		
DEMAND	2	5	10	0	639	1873	1932		
DEMAND	2	5	10	30	931	1810	1837		
DEMAND	2	5	11	0	744	1909	1805		
DEMAND	2	5	11	30	851	2124	1934		
DEMAND	2	5	12	0	666	1780	1787		
DEMAND	2	5	12	30	989	2116	1795		
DEMAND	2	5	13	0	999	1870	1765		
DEMAND	2	5	13	30	993	1779	1953		
DEMAND	2	5	14	0	984	1952	1953		
DEMAND	2	5	14	30	857	2047	1851		
DEMAND	2	5	15	0	747	1810	1877		
DEMAND	2	5	15	30	890	2159	1740		
DEMAND	2	5	16	0	887	2076	1897		
DEMAND	2	5	16	30	743	2093	1862		
DEMAND	2	5	17	0	783	2128	1921		
DEMAND	2	5	17	30	707	1846	1792		
DEMAND	2	5	18	0	1122	2172	1754		
DEMAND	2	5	18	30	677	2157	2000		
DEMAND	2	5	19	0	955	2143	1773		
DEMAND	2	5	19	30	940	1865	1899		
DEMAND	2	5	20	0	1014	1741	1857		
DEMAND	2	5	20	30	1273	2187	1882		
DEMAND	2	5	21	0	1011	2137	1758		
DEMAND	2	5	21	30	775	1970	1908		
DEMAND	2	5	22	0	1088	1964	1853		
DEMAND	2	5	22	30	892	2026	1763		
DEMAND	2	5	23	0	947	1802	1861		
DEMAND	2	5	23	30	1005	2069	1764		
DEMAND	2	5	24	0	1276	1710	1865		
DEMAND	2	5	24	30	997	1910	1901		
DEMAND	2	5	25	0	1061	1959	1868		
DEMAND	2	5	25	30	961	2095	1868		
DEMAND	2	5	26	0	1240	1756	1699		
DEMAND	2	5	26	30	1021	2101	1899		
DEMAND	2	5	27	0	893	1836	1785		
DEMAND	2	5	27	30	1269	2100	1922		
DEMAND	2	5	28	0	1090	1768	1804		
DEMAND	2	5	28	30	1083	2112	1733		
DEMAND	2	5	29	0	845	1846	1941		
DEMAND	2	5	29	30	1148	2027	1886		
DEMAND	2	5	30	0	1037	1842	1885		
DEMAND	2	5	30	30	1066	1845	1748		
DEMAND	2	5	31	0	1003	1945	1861		
DEMAND	2	5	31	30	707	1771	1629		
DEMAND	2	5	32	0	839	1779	1647		
DEMAND	2	5	32	30	754	1960	1672		
DEMAND	2	5	33	0	1329	1900	1843		
DEMAND	2	5	33	30	1021	1660	1679		
DEMAND	2	5	34	0	908	1941	1641		
DEMAND	2	5	34	30	824	2032	1637		
DEMAND	2	5	35	0	1289	1780	1894		
DEMAND	2	5	35	30	758	1973	1609		
DEMAND	2	5	36	0	936	1856	1826		
DEMAND	2	5	36	30	1050	2095	1760		
DEMAND	2	5	37	0	1106	1993	1768		
DEMAND	2	5	37	30	1008	1643	1712		
DEMAND	2	5	38	0	1226	1951	1873		
DEMAND	2	5	38	30	840	1657	1846		
DEMAND	2	5	39	0	1081	1995	1813		
DEMAND	2	5	39	30	1011	1998	1742		
DEMAND	2	5	40	0	1005	1698	1968		
DEMAND	2	5	40	30	1392	1872	1561		
DEMAND	2	5	41	0	1120	1686	1716		
DEMAND	2	5	41	30	987	1763	1793		
DEMAND	2	5	42	0	892	1716	1534		
DEMAND	2	5	42	30	1284	1945	1745		
DEMAND	2	5	43	0	1098	1893	1758		
DEMAND	2	5	43	30	1228	1710	1537		
DEMAND	2	5	44	0	1066	1711	1850		
DEMAND	2	5	44	30	933	1723	1690		
DEMAND	2	5	45	0	1311	1984	1808		
DEMAND	2	5	45	30	956	1942	1834		
DEMAND	2	5	46	0	1296	1863	1803		
DEMAND	2	5	46	30	1329	1583	1685		
DEMAND	2	5	47	0	1500	1928	1805		
DEMAND	2	5	47	30	1114	1925	1725		
DEMAND	2	5	48	0	1501	1680	1630		
DEMAND	2	5	48	30	1047	1643	1691		
DEMAND	2	5	49	0	1071	2004	1631		
DEMAND	2	5	49	30	1493	1951	1808		
DEMAND	2	5	50	0	1148	1775	1566		
DEMAND	2	5	50	30	1196	1633	1639		
DEMAND	2	5	51	0	1347	1790	1632		
DEMAND	2	5	51	30	1509	1852	1722		
DEMAND	2	5	52	0	1495	1631	1695		
DEMAND	2	5	52	30	1312	1765	1598		
DEMAND	2	5	53	0	1017	1938	1740		
DEMAND	2	5	53	30	1609	1866	1622		
DEMAND	2	5	54	0	1272	2000	1587		
DEMAND	2	5	54	30	1530	1787	1674		
DEMAND	2	5	55	0	1353	1727	1577		
DEMAND	2	5	55	30	1260	1907	1474		
DEMAND	2	5	56	0	1110	1852	1538		
DEMAND	2	5	56	30	1181	1737	1790		
DEMAND	2	5	57	0	1323	1627	1643		
DEMAND	2	5	57	30	921	1576	1713		
DEMAND	2	5	58	0	1151	1808	1519		
DEMAND	2	5	58	30	1191	1533	1672		
DEMAND	2	5	59	0	1183	1670	1392		
DEMAND	2	5	59	30	1210	1587	1624		
DEMAND	2	6	0	0	1144	1854	1809		
DEMAND	2	6	0	30	1478	1724	1530		
DEMAND	2	6	1	0	1303	1643	1643		
DEMAND	2	6	1	30	1265	1604	1714		
DEMAND	2	6	2	0	1203	1523	1582		
DEMAND	2	6	2	30	1204	1590	1634		
DEMAND	2	6	3	0	1491	1819	1720		
DEMAND	2	6	3	30	1449	1605	1749		
DEMAND	2	6	4	0	1331	1871	1430		
DEMAND	2	6	4	30	1295	1528	1261		
DEMAND	2	6	5	0	1288	1770	1499		
DEMAND	2	6	5	30	1641	1728	1651		
DEMAND	2	6	6	0	1690	1807	1612		
DEMAND	2	6	6	30	1534	1947	1321		
DEMAND	2	6	7	0	1196	1542	1395		
DEMAND	2	6	7	30	1382	1699	1593		
DEMAND	2	6	8	0	1333	1827	1745		
DEMAND	2	6	8	30	1683	1615	1552		
DEMAND	2	6	9	0	1449	1648	1412		
DEMAND	2	6	9	30	1356	1531	1344		
DEMAND	2	6	10	0	1316	1845	1625		
DEMAND	2	6	10	30	1762	1599	1573		
DEMAND	2	6	11	0	1399	1751	1392		
DEMAND	2	6	11	30	1726	1548	1650		
DEMAND	2	6	12	0	1335	1752	1632		
DEMAND	2	6	12	30	1393	1706	1569		
DEMAND	2	6	13	0	1540	1788	1495		
DEMAND	2	6	13	30	1158	1564	1580		
DEMAND	2	6	14	0	1673	1850	1382		
DEMAND	2	6	14	30	1569	1727	1427		
DEMAND	2	6	15	0	1525	1560	1469		
DEMAND	2	6	15	30	1750	1506	1601		
DEMAND	2	6	16	0	1319	1577	1401		
DEMAND	2	6	16	30	1821	1723	1288		
DEMAND	2	6	17	0	1701	1823	1488		
DEMAND	2	6	17	30	1414	1801	1441		
DEMAND	2	6	18	0	1887	1621	1563		
DEMAND	2	6	18	30	1421	1428	1311		
DEMAND	2	6	19	0	1827	1479	1646		
DEMAND	2	6	19	30	1559	1517	1524		
DEMAND	2	6	20	0	1789	1690	1489		
DEMAND	2	6	20	30	1842	1513	1440		
DEMAND	2	6	21	0	1857	1527	1407		
DEMAND	2	6	21	30	1809	1759	1623		
DEMAND	2	6	22	0	1631	1834	1370		
DEMAND	2	6	22	30	1455	1731	1633		
DEMAND	2	6	23	0	1523	1608	1550		
DEMAND	2	6	23	30	1350	1557	1371		
DEMAND	2	6	24	0	1688	1465	1543		
DEMAND	2	6	24	30	1476	1625	1537		
DEMAND	2	6	25	0	1504	1815	1555		
DEMAND	2	6	25	30	1909	1544	1112		
DEMAND	2	6	26	0	1454	1526	1346		
DEMAND	2	6	26	30	1592	1733	1238		
DEMAND	2	6	27	0	1668	1558	1169		
DEMAND	2	6	27	30	1897	1526	1215		
DEMAND	2	6	28	0	1635	1417	1488		
DEMAND	2	6	28	30	1397	1463	1542		
DEMAND	2	6	29	0	1531	1507	1314		
DEMAND	2	6	29	30	1992	1519	1484		
DEMAND	2	6	30	0	1370	1504	1282		
DEMAND	2	6	30	30	1712	1513	1190		
DEMAND	2	6	31	0	1423	1402	1448		
DEMAND	2	6	31	30	1371	1385	1412		
DEMAND	2	6	32	0	1500	1499	1163		
DEMAND	2	6	32	30	1602	1696	1502		
DEMAND	2	6	33	0	1852	1452	1456		
DEMAND	2	6	33	30	1540	1516	1431		
DEMAND	2	6	34	0	1885	1606	1339		
DEMAND	2	6	34	30	1596	1416	1381		
DEMAND	2	6	35	0	1472	1449	1139		
DEMAND	2	6	35	30	1378	1599	1099		
DEMAND	2	6	36	0	1876	1409	1475		
DEMAND	2	6	36	30	1596	1458	1132		
DEMAND	2	6	37	0	1554	1365	1387		
DEMAND	2	6	37	30	1999	1633	1144		
DEMAND	2	6	38	0	1741	1626	1476		
DEMAND	2	6	38	30	1718	1510	1178		
DEMAND	2	6	39	0	1948	1422	1515		
DEMAND	2	6	39	30	1597	1405	1103		
DEMAND	2	6	40	0	1565	1663	1226		
DEMAND	2	6	40	30	1807	1552	1266		
DEMAND	2	6	41	0	1940	1568	1118		
DEMAND	2	6	41	30	1720	1529	1232		
DEMAND	2	6	42	0	1667	1466	1424		
DEMAND	2	6	42	30	1999	1595	1329		
DEMAND	2	6	43	0	1895	1471	1304		
DEMAND	2	6	43	30	2052	1514	1332		
DEMAND	2	6	44	0	2193	1605	1303		
DEMAND	2	6	44	30	1695	1602	1336		
DEMAND	2	6	45	0	1912	1404	1257		
DEMAND	2	6	45	30	1937	1491	1094		
DEMAND	2	6	46	0	1941	1467	1203		
DEMAND	2	6	46	30	2186	1576	1230		
DEMAND	2	6	47	0	1966	1492	1210		
DEMAND	2	6	47	30	1924	1499	1071		
DEMAND	2	6	48	0	1964	1483	1306		
DEMAND	2	6	48	30	2085	1431	1411		
DEMAND	2	6	49	0	1849	1372	1422		
DEMAND	2	6	49	30	1837	1429	970		
DEMAND	2	6	50	0	1528	1431	1309		
DEMAND	2	6	50	30	2123	1592	1227		
DEMAND	2	6	51	0	1735	1570	1156		
DEMAND	2	6	51	30	1922	1417	1323		
DEMAND	2	6	52	0	1864	1384	1370		
DEMAND	2	6	52	30	1648	1369	1055		
DEMAND	2	6	53	0	1805	1399	1175		
DEMAND	2	6	53	30	2202	1401	1333		
DEMAND	2	6	54	0	1783	1329	1192		
DEMAND	2	6	54	30	1556	1477	1098		
DEMAND	2	6	55	0	2255	1383	1036		
DEMAND	2	6	55	30	1727	1501	1105		
DEMAND	2	6	56	0	2135	1406	1098		
DEMAND	2	6	56	30	2218	1534	943		
DEMAND	2	6	57	0	2432	1412	1265		
DEMAND	2	6	57	30	1878	1402	1419		
DEMAND	2	6	58	0	1968	1438	1183		
DEMAND	2	6	58	30	1917	1537	962		
DEMAND	2	6	59	0	1719	1379	1097		
DEMAND	2	6	59	30	1891	1464	1243		
DEMAND	2	7	0	0	1942	1351	1261		
DEMAND	2	7	0	30	1891	1516	1092		
DEMAND	2	7	1	0	2043	1466	1001		
DEMAND	2	7	1	30	2064	1362	965		
DEMAND	2	7	2	0	1863	1569	907		
DEMAND	2	7	2	30	2100	1389	1104		
DEMAND	2	7	3	0	2054	1330	1111		
DEMAND	2	7	3	30	1967	1496	849		
DEMAND	2	7	4	0	2168	1421	1105		
DEMAND	2	7	4	30	1917	1334	1236		
DEMAND	2	7	5	0	2105	1567	1241		
DEMAND	2	7	5	30	1758	1356	1155		
DEMAND	2	7	6	0	2346	1375	954		
DEMAND	2	7	6	30	2204	1369	1024		
DEMAND	2	7	7	0	2156	1325	1077		
DEMAND	2	7	7	30	2353	1554	1144		
DEMAND	2	7	8	0	2081	1425	868		
DEMAND	2	7	8	30	2343	1465	1185		
DEMAND	2	7	9	0	2297	1317	873		
DEMAND	2	7	9	30	1923	1488	1137		
DEMAND	2	7	10	0	2061	1392	805		
DEMAND	2	7	10	30	2384	1423	1200		
DEMAND	2	7	11	0	2035	1403	1162		
DEMAND	2	7	11	30	2013	1510	974		
DEMAND	2	7	12	0	2222	1452	1175		
DEMAND	2	7	12	30	2213	1439	1192		
DEMAND	2	7	13	0	2408	1335	802		
DEMAND	2	7	13	30	2516	1445	1010		
DEMAND	2	7	14	0	2432	1354	939		
DEMAND	2	7	14	30	2031	1504	1000		
DEMAND	2	7	15	0	2545	1395	1082		
DEMAND	2	7	15	30	2150	1427	739		
DEMAND	2	7	16	0	1994	1366	998		
DEMAND	2	7	16	30	2323	1365	979		
DEMAND	2	7	17	0	2401	1435	972		
DEMAND	2	7	17	30	2445	1441	1044		
DEMAND	2	7	18	0	1974	1364	975		
DEMAND	2	7	18	30	2178	1404	799		
DEMAND	2	7	19	0	2159	1343	995		
DEMAND	2	7	19	30	2265	1300	1084		
DEMAND	2	7	20	0	2384	1409	938		
DEMAND	2	7	20	30	2323	1348	1058		
DEMAND	2	7	21	0	2343	1458	958		
DEMAND	2	7	21	30	2386	1388	937		
DEMAND	2	7	22	0	2456	1444	820		
DEMAND	2	7	22	30	2288	1286	1079		
DEMAND	2	7	23	0	2419	1359	892		
DEMAND	2	7	23	30	2134	1349	848		
DEMAND	2	7	24	0	2407	1358	943		
DEMAND	2	7	24	30	2426	1348	761		
DEMAND	2	7	25	0	2486	1399	672		
DEMAND	2	7	25	30	2306	1385	908		
DEMAND	2	7	26	0	2129	1381	687		
DEMAND	2	7	26	30	2416	1393	765		
DEMAND	2	7	27	0	2493	1349	1020		
DEMAND	2	7	27	30	2348	1373	639		
DEMAND	2	7	28	0	2676	1328	725		
DEMAND	2	7	28	30	2339	1362	800		
DEMAND	2	7	29	0	2468	1307	936		
DEMAND	2	7	29	30	2416	1343	764		
DEMAND	2	7	30	0	2592	1362	831		
DEMAND	2	7	30	30	2222	1422	706		
DEMAND	2	7	31	0	2656	1334	731		
DEMAND	2	7	31	30	2532	1412	735		
DEMAND	2	7	32	0	2482	1315	1007		
DEMAND	2	7	32	30	2510	1406	976		
DEMAND	2	7	33	0	2560	1330	979		
DEMAND	2	7	33	30	2384	1360	626		
DEMAND	2	7	34	0	2570	1329	767		
DEMAND	2	7	34	30	2312	1397	817		
DEMAND	2	7	35	0	2102	1336	814		
DEMAND	2	7	35	30	2591	1380	855		
DEMAND	2	7	36	0	2319	1312	883		
DEMAND	2	7	36	30	2701	1366	1039		
DEMAND	2	7	37	0	2348	1335	941		
DEMAND	2	7	37	30	2448	1343	666		
DEMAND	2	7	38	0	2288	1385	659		
DEMAND	2	7	38	30	2563	1309	840		
DEMAND	2	7	39	0	2543	1321	844		
DEMAND	2	7	39	30	2499	1331	706		
DEMAND	2	7	40	0	2536	1268	1001		
DEMAND	2	7	40	30	2468	1270	737		
DEMAND	2	7	41	0	2353	1373	951		
DEMAND	2	7	41	30	2356	1373	901		
DEMAND	2	7	42	0	2485	1314	638		
DEMAND	2	7	42	30	2793	1332	692		
DEMAND	2	7	43	0	2434	1359	871		
DEMAND	2	7	43	30	2696	1363	884		
DEMAND	2	7	44	0	2320	1369	773		
DEMAND	2	7	44	30	2379	1367	493		
DEMAND	2	7	45	0	2622	1388	714		
DEMAND	2	7	45	30	2737	1421	770		
DEMAND	2	7	46	0	2655	1324	891		
DEMAND	2	7	46	30	2667	1367	777		
DEMAND	2	7	47	0	2659	1341	704		
DEMAND	2	7	47	30	2535	1368	700		
DEMAND	2	7	48	0	2505	1334	605		
DEMAND	2	7	48	30	2563	1292	632		
DEMAND	2	7	49	0	2497	1225	876		
DEMAND	2	7	49	30	2848	1379	921		
DEMAND	2	7	50	0	2652	1381	595		
DEMAND	2	7	50	30	2629	1303	658		
DEMAND	2	7	51	0	2490	1366	963		
DEMAND	2	7	51	30	2492	1326	858		
DEMAND	2	7	52	0	2691	1324	885		
DEMAND	2	7	52	30	2699	1313	809		
DEMAND	2	7	53	0	2658	1326	636		
DEMAND	2	7	53	30	2410	1245	840		
DEMAND	2	7	54	0	2461	1293	623		
DEMAND	2	7	54	30	2535	1286	800		
DEMAND	2	7	55	0	2675	1401	879		
DEMAND	2	7	55	30	2654	1417	852		
DEMAND	2	7	56	0	2375	1343	767		
DEMAND	2	7	56	30	2768	1301	658		
DEMAND	2	7	57	0	2695	1321	627		
DEMAND	2	7	57	30	2557	1340	579		
DEMAND	2	7	58	0	2581	1380	553		
DEMAND	2	7	58	30	2631	1375	559		
DEMAND	2	7	59	0	2671	1348	763		
DEMAND	2	7	59	30	2441	1335	787		
DEMAND	2	8	0	0	2677	1402	689		
DEMAND	2	8	0	30	2625	1428	500		
DEMAND	2	8	1	0	2743	1315	648		
DEMAND	2	8	1	30	2726	1340	506		
DEMAND	2	8	2	0	2689	1352	661		
DEMAND	2	8	2	30	2604	1433	824		
DEMAND	2	8	3	0	2710	1452	714		
DEMAND	2	8	3	30	2719	1444	568		
DEMAND	2	8	4	0	2472	1275	624		
DEMAND	2	8	4	30	2669	1220	476		
DEMAND	2	8	5	0	2821	1484	837		
DEMAND	2	8	5	30	2561	1387	560		
DEMAND	2	8	6	0	2498	1422	650		
DEMAND	2	8	6	30	2748	1332	656		
DEMAND	2	8	7	0	2668	1437	445		
DEMAND	2	8	7	30	2622	1239	588		
DEMAND	2	8	8	0	2618	1327	721		
DEMAND	2	8	8	30	2834	1406	667		
DEMAND	2	8	9	0	2675	1308	600		
DEMAND	2	8	9	30	2778	1232	766		
DEMAND	2	8	10	0	2658	1385	659		
DEMAND	2	8	10	30	2747	1455	610		
DEMAND	2	8	11	0	2704	1555	576		
DEMAND	2	8	11	30	2853	1287	714		
DEMAND	2	8	12	0	2786	1315	507		
DEMAND	2	8	12	30	2636	1324	808		
DEMAND	2	8	13	0	2723	1398	705		
DEMAND	2	8	13	30	2772	1279	656		
DEMAND	2	8	14	0	2906	1334	592		
DEMAND	2	8	14	30	2774	1267	432		
DEMAND	2	8	15	0	2759	1221	717		
DEMAND	2	8	15	30	2629	1366	739		
DEMAND	2	8	16	0	2587	1426	845		
DEMAND	2	8	16	30	2873	1298	685		
DEMAND	2	8	17	0	2930	1564	766		
DEMAND	2	8	17	30	2642	1254	557		
DEMAND	2	8	18	0	2846	1333	592		
DEMAND	2	8	18	30	2669	1589	646		
DEMAND	2	8	19	0	2798	1283	845		
DEMAND	2	8	19	30	2857	1248	528		
DEMAND	2	8	20	0	2752	1424	543		
DEMAND	2	8	20	30	2828	1273	535		
DEMAND	2	8	21	0	2779	1339	491		
DEMAND	2	8	21	30	2912	1176	753		
DEMAND	2	8	22	0	2638	1412	635		
DEMAND	2	8	22	30	2734	1313	771		
DEMAND	2	8	23	0	2840	1514	608		
DEMAND	2	8	23	30	2856	1341	481		
DEMAND	2	8	24	0	2832	1270	721		
DEMAND	2	8	24	30	2818	1478	661		
DEMAND	2	8	25	0	2693	1247	485		
DEMAND	2	8	25	30	2676	1497	590		
DEMAND	2	8	26	0	2611	1377	473		
DEMAND	2	8	26	30	2717	1556	502		
DEMAND	2	8	27	0	2945	1321	563		
DEMAND	2	8	27	30	2797	1449	497		
DEMAND	2	8	28	0	2837	1263	728		
DEMAND	2	8	28	30	2776	1477	652		
DEMAND	2	8	29	0	2784	1456	700		
DEMAND	2	8	29	30	2768	1217	833		
DEMAND	2	8	30	0	2793	1329	630		
DEMAND	2	8	30	30	2875	1300	628		
DEMAND	2	8	31	0	2724	1258	587		
DEMAND	2	8	31	30	2830	1275	607		
DEMAND	2	8	32	0	2812	1513	516		
DEMAND	2	8	32	30	2823	1261	517		
DEMAND	2	8	33	0	2850	1614	616		
DEMAND	2	8	33	30	2792	1344	615		
DEMAND	2	8	34	0	2918	1484	522		
DEMAND	2	8	34	30	2850	1216	591		
DEMAND	2	8	35	0	2889	1476	545		
DEMAND	2	8	35	30	2809	1589	741		
DEMAND	2	8	36	0	2821	1273	514		
DEMAND	2	8	36	30	2778	1364	620		
DEMAND	2	8	37	0	2833	1405	786		
DEMAND	2	8	37	30	2786	1317	575		
DEMAND	2	8	38	0	2786	1276	713		
DEMAND	2	8	38	30	2753	1468	578		
DEMAND	2	8	39	0	2804	1506	756		
DEMAND	2	8	39	30	2832	1240	881		
DEMAND	2	8	40	0	2771	1314	656		
DEMAND	2	8	40	30	2901	1409	749		
DEMAND	2	8	41	0	2909	1450	843		
DEMAND	2	8	41	30	2923	1468	720		
DEMAND	2	8	42	0	2993	1402	716		
DEMAND	2	8	42	30	2947	1577	690		
DEMAND	2	8	43	0	2866	1412	675		
DEMAND	2	8	43	30	2834	1408	696		
DEMAND	2	8	44	0	2883	1397	594		
DEMAND	2	8	44	30	2892	1433	824		
DEMAND	2	8	45	0	2849	1600	677		
DEMAND	2	8	45	30	2841	1300	754		
DEMAND	2	8	46	0	2909	1387	735		
DEMAND	2	8	46	30	2979	1363	810		
DEMAND	2	8	47	0	2833	1333	762		
DEMAND	2	8	47	30	2979	1552	586		
DEMAND	2	8	48	0	2868	1493	679		
DEMAND	2	8	48	30	2841	1489	711		
DEMAND	2	8	49	0	2802	1635	699		
DEMAND	2	8	49	30	2907	1327	525		
DEMAND	2	8	50	0	2983	1389	624		
DEMAND	2	8	50	30	2938	1248	671		
DEMAND	2	8	51	0	2789	1587	848		
DEMAND	2	8	51	30	2845	1613	608		
DEMAND	2	8	52	0	2944	1310	772		
DEMAND	2	8	52	30	2872	1280	742		
DEMAND	2	8	53	0	2829	1356	768		
DEMAND	2	8	53	30	2965	1549	714		
DEMAND	2	8	54	0	2913	1317	705		
DEMAND	2	8	54	30	2789	1610	772		
DEMAND	2	8	55	0	2911	1340	665		
DEMAND	2	8	55	30	2944	1278	704		
DEMAND	2	8	56	0	2936	1458	709		
DEMAND	2	8	56	30	2827	1457	694		
DEMAND	2	8	57	0	2960	1271	778		
DEMAND	2	8	57	30	2931	1529	645		
DEMAND	2	8	58	0	2717	1596	739		
DEMAND	2	8	58	30	2881	1524	830		
DEMAND	2	8	59	0	2856	1546	695		
DEMAND	2	8	59	30	2857	1329	714		
DEMAND	2	9	0	0	2826	1563	870		
DEMAND	2	9	0	30	2853	1301	790		
DEMAND	2	9	1	0	2713	1463	712		
DEMAND	2	9	1	30	2699	1408	892		
DEMAND	2	9	2	0	2856	1312	783		
DEMAND	2	9	2	30	2767	1562	708		
DEMAND	2	9	3	0	2805	1290	617		
DEMAND	2	9	3	30	2971	1640	862		
DEMAND	2	9	4	0	2857	1741	745		
DEMAND	2	9	4	30	2741	1504	846		
DEMAND	2	9	5	0	2934	1296	637		
DEMAND	2	9	5	30	2883	1599	859		
DEMAND	2	9	6	0	2863	1612	819		
DEMAND	2	9	6	30	2692	1492	813		
DEMAND	2	9	7	0	3018	1626	788		
DEMAND	2	9	7	30	2987	1680	819		
DEMAND	2	9	8	0	2861	1666	730		
DEMAND	2	9	8	30	2927	1413	675		
DEMAND	2	9	9	0	2880	1675	608		
DEMAND	2	9	9	30	2763	1428	829		
DEMAND	2	9	10	0	2953	1672	843		
DEMAND	2	9	10	30	2909	1530	620		
DEMAND	2	9	11	0	3039	1420	749		
DEMAND	2	9	11	30	2930	1434	901		
DEMAND	2	9	12	0	2789	1497	711		
DEMAND	2	9	12	30	2969	1659	689		
DEMAND	2	9	13	0	2868	1291	764		
DEMAND	2	9	13	30	2579	1433	862		
DEMAND	2	9	14	0	2792	1702	761		
DEMAND	2	9	14	30	2836	1427	541		
DEMAND	2	9	15	0	2960	1646	784		
DEMAND	2	9	15	30	2963	1452	741		
DEMAND	2	9	16	0	2846	1687	853		
DEMAND	2	9	16	30	2789	1658	713		
DEMAND	2	9	17	0	3016	1691	673		
DEMAND	2	9	17	30	2873	1781	779		
DEMAND	2	9	18	0	2977	1577	634		
DEMAND	2	9	18	30	2603	1624	1008		
DEMAND	2	9	19	0	2804	1712	976		
DEMAND	2	9	19	30	2832	1466	845		
DEMAND	2	9	20	0	2974	1745	776		
DEMAND	2	9	20	30	2991	1394	542		
DEMAND	2	9	21	0	2700	1628	810		
DEMAND	2	9	21	30	2743	1637	694		
DEMAND	2	9	22	0	2650	1316	753		
DEMAND	2	9	22	30	2940	1312	715		
DEMAND	2	9	23	0	2839	1404	573		
DEMAND	2	9	23	30	2824	1344	537		
DEMAND	2	9	24	0	2677	1396	984		
DEMAND	2	9	24	30	2651	1608	969		
DEMAND	2	9	25	0	2904	1381	720		
DEMAND	2	9	25	30	2658	1555	783		
DEMAND	2	9	26	0	2775	1579	541		
DEMAND	2	9	26	30	2781	1488	861		
DEMAND	2	9	27	0	2767	1686	577		
DEMAND	2	9	27	30	2922	1314	931		
DEMAND	2	9	28	0	2968	1587	534		
DEMAND	2	9	28	30	2612	1490	624		
DEMAND	2	9	29	0	2807	1579	680		
DEMAND	2	9	29	30	2661	1751	583		
DEMAND	2	9	30	0	2850	1682	614		
DEMAND	2	9	30	30	2606	1640	1020		
DEMAND	2	9	31	0	2843	1759	612		
DEMAND	2	9	31	30	2604	1607	639		
DEMAND	2	9	32	0	2928	1607	780		
DEMAND	2	9	32	30	2955	1469	751		
DEMAND	2	9	33	0	2942	1644	553		
DEMAND	2	9	33	30	2877	1716	789		
DEMAND	2	9	34	0	2701	1543	690		
DEMAND	2	9	34	30	2607	1543	601		
DEMAND	2	9	35	0	2940	1587	765		
DEMAND	2	9	35	30	2816	1748	624		
DEMAND	2	9	36	0	2871	1446	1029		
DEMAND	2	9	36	30	2594	1747	569		
DEMAND	2	9	37	0	2790	1825	637		
DEMAND	2	9	37	30	2732	1612	455		
DEMAND	2	9	38	0	2790	1392	1017		
DEMAND	2	9	38	30	2890	1613	585		
DEMAND	2	9	39	0	2555	1733	481		
DEMAND	2	9	39	30	2641	1557	602		
DEMAND	2	9	40	0	2579	1419	601		
DEMAND	2	9	40	30	2887	1699	780		
DEMAND	2	9	41	0	2859	1567	777		
DEMAND	2	9	41	30	2882	1785	395		
DEMAND	2	9	42	0	2759	1795	566		
DEMAND	2	9	42	30	2709	1548	613		
DEMAND	2	9	43	0	2553	1678	710		
DEMAND	2	9	43	30	2818	1717	661		
DEMAND	2	9	44	0	2760	1622	633		
DEMAND	2	9	44	30	2853	1747	418		
DEMAND	2	9	45	0	2882	1594	727		
DEMAND	2	9	45	30	2638	1544	458		
DEMAND	2	9	46	0	2666	1471	401		
DEMAND	2	9	46	30	2912	1751	891		
DEMAND	2	9	47	0	2512	1422	727		
DEMAND	2	9	47	30	2701	1769	806		
DEMAND	2	9	48	0	2516	1764	543		
DEMAND	2	9	48	30	2909	1816	793		
DEMAND	2	9	49	0	2538	1830	600		
DEMAND	2	9	49	30	2621	1642	471		
DEMAND	2	9	50	0	2664	1771	531		
DEMAND	2	9	50	30	2634	1495	447		
DEMAND	2	9	51	0	2461	1480	618		
DEMAND	2	9	51	30	2792	1789	865		
DEMAND	2	9	52	0	2497	1769	552		
DEMAND	2	9	52	30	2368	1477	819		
DEMAND	2	9	53	0	2766	1855	869		
DEMAND	2	9	53	30	2830	1699	772		
DEMAND	2	9	54	0	2518	1690	634		
DEMAND	2	9	54	30	2779	1709	827		
DEMAND	2	9	55	0	2415	1667	645		
DEMAND	2	9	55	30	2527	1863	836		
DEMAND	2	9	56	0	2696	1778	739		
DEMAND	2	9	56	30	2765	1623	503		
DEMAND	2	9	57	0	2669	1551	791		
DEMAND	2	9	57	30	2762	1740	677		
DEMAND	2	9	58	0	2674	1607	709		
DEMAND	2	9	58	30	2684	1667	683		
