; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	0	21	40	30	111	81	831		
DEMAND	0	21	41	0	148	82	829		
DEMAND	0	21	41	30	107	85	833		
DEMAND	0	21	42	0	159	91	832		
DEMAND	0	21	42	30	110	83	840		
DEMAND	0	21	43	0	134	87	823		
DEMAND	0	21	43	30	149	80	831		
DEMAND	0	21	44	0	168	79	819		
DEMAND	0	21	44	30	167	80	833		
DEMAND	0	21	45	0	97	89	823		
DEMAND	0	21	45	30	119	87	836		
DEMAND	0	21	46	0	118	84	822		
DEMAND	0	21	46	30	137	79	824		
DEMAND	0	21	47	0	170	85	815		
DEMAND	0	21	47	30	103	82	826		
DEMAND	0	21	48	0	133	84	826		
DEMAND	0	21	48	30	174	90	825		
DEMAND	0	21	49	0	114	87	829		
DEMAND	0	21	49	30	121	83	837		
DEMAND	0	21	50	0	106	92	828		
DEMAND	0	21	50	30	155	84	829		
DEMAND	0	21	51	0	118	92	830		
DEMAND	0	21	51	30	120	85	828		
DEMAND	0	21	52	0	119	79	829		
DEMAND	0	21	52	30	135	88	829		
DEMAND	0	21	53	0	130	84	819		
DEMAND	0	21	53	30	183	85	817		
DEMAND	0	21	54	0	100	82	837		
DEMAND	0	21	54	30	144	80	814		
DEMAND	0	21	55	0	134	90	831		
DEMAND	0	21	55	30	80	86	828		
DEMAND	0	21	56	0	84	80	814		
DEMAND	0	21	56	30	156	86	821		
DEMAND	0	21	57	0	114	93	815		
DEMAND	0	21	57	30	158	91	827		
DEMAND	0	21	58	0	91	81	817		
DEMAND	0	21	58	30	89	88	819		
DEMAND	0	21	59	0	171	86	834		
DEMAND	0	21	59	30	111	77	834		
DEMAND	0	22	0	0	117	80	809		
DEMAND	0	22	0	30	162	82	810		
DEMAND	0	22	1	0	171	87	829		
DEMAND	0	22	1	30	169	81	813		
DEMAND	0	22	2	0	138	88	838		
DEMAND	0	22	2	30	98	89	827		
DEMAND	0	22	3	0	178	88	836		
DEMAND	0	22	3	30	88	94	799		
DEMAND	0	22	4	0	134	83	819		
DEMAND	0	22	4	30	158	82	840		
DEMAND	0	22	5	0	126	91	813		
DEMAND	0	22	5	30	154	82	820		
DEMAND	0	22	6	0	142	91	821		
DEMAND	0	22	6	30	105	91	812		
DEMAND	0	22	7	0	148	91	827		
DEMAND	0	22	7	30	120	86	796		
DEMAND	0	22	8	0	114	98	817		
DEMAND	0	22	8	30	169	75	794		
DEMAND	0	22	9	0	94	77	826		
DEMAND	0	22	9	30	136	91	823		
DEMAND	0	22	10	0	152	86	820		
DEMAND	0	22	10	30	106	92	815		
DEMAND	0	22	11	0	163	85	826		
DEMAND	0	22	11	30	99	89	808		
DEMAND	0	22	12	0	184	85	795		
DEMAND	0	22	12	30	171	81	821		
DEMAND	0	22	13	0	126	94	821		
DEMAND	0	22	13	30	176	87	821		
DEMAND	0	22	14	0	121	89	798		
DEMAND	0	22	14	30	156	85	797		
DEMAND	0	22	15	0	132	91	810		
DEMAND	0	22	15	30	105	85	810		
DEMAND	0	22	16	0	108	88	826		
DEMAND	0	22	16	30	175	78	790		
DEMAND	0	22	17	0	139	92	821		
DEMAND	0	22	17	30	135	78	811		
DEMAND	0	22	18	0	130	93	791		
DEMAND	0	22	18	30	122	101	804		
DEMAND	0	22	19	0	199	84	795		
DEMAND	0	22	19	30	106	78	792		
DEMAND	0	22	20	0	173	84	814		
DEMAND	0	22	20	30	144	86	790		
DEMAND	0	22	21	0	161	88	802		
DEMAND	0	22	21	30	151	94	792		
DEMAND	0	22	22	0	149	93	792		
DEMAND	0	22	22	30	163	85	818		
DEMAND	0	22	23	0	162	91	804		
DEMAND	0	22	23	30	154	85	789		
DEMAND	0	22	24	0	136	87	795		
DEMAND	0	22	24	30	143	85	793		
DEMAND	0	22	25	0	127	96	787		
DEMAND	0	22	25	30	137	79	796		
DEMAND	0	22	26	0	163	80	811		
DEMAND	0	22	26	30	185	84	811		
DEMAND	0	22	27	0	214	89	815		
DEMAND	0	22	27	30	162	93	782		
DEMAND	0	22	28	0	172	99	776		
DEMAND	0	22	28	30	156	96	796		
DEMAND	0	22	29	0	177	91	780		
DEMAND	0	22	29	30	182	85	787		
DEMAND	0	22	30	0	173	86	799		
DEMAND	0	22	30	30	124	85	787		
DEMAND	0	22	31	0	117	97	774		
DEMAND	0	22	31	30	136	94	798		
DEMAND	0	22	32	0	157	86	799		
DEMAND	0	22	32	30	140	90	772		
DEMAND	0	22	33	0	143	94	790		
DEMAND	0	22	33	30	143	90	765		
DEMAND	0	22	34	0	134	91	777		
DEMAND	0	22	34	30	188	97	776		
DEMAND	0	22	35	0	191	81	751		
DEMAND	0	22	35	30	153	103	776		
DEMAND	0	22	36	0	190	81	795		
DEMAND	0	22	36	30	116	87	758		
DEMAND	0	22	37	0	194	100	791		
DEMAND	0	22	37	30	171	89	795		
DEMAND	0	22	38	0	176	104	757		
DEMAND	0	22	38	30	128	93	776		
DEMAND	0	22	39	0	153	91	798		
DEMAND	0	22	39	30	190	81	795		
DEMAND	0	22	40	0	127	94	773		
DEMAND	0	22	40	30	189	103	751		
DEMAND	0	22	41	0	153	87	779		
DEMAND	0	22	41	30	133	89	760		
DEMAND	0	22	42	0	181	85	784		
DEMAND	0	22	42	30	191	95	758		
DEMAND	0	22	43	0	134	86	756		
DEMAND	0	22	43	30	170	98	777		
DEMAND	0	22	44	0	196	92	757		
DEMAND	0	22	44	30	169	95	754		
DEMAND	0	22	45	0	171	105	767		
DEMAND	0	22	45	30	167	92	766		
DEMAND	0	22	46	0	174	93	743		
DEMAND	0	22	46	30	145	101	763		
DEMAND	0	22	47	0	194	102	785		
DEMAND	0	22	47	30	146	100	750		
DEMAND	0	22	48	0	178	88	739		
DEMAND	0	22	48	30	185	106	768		
DEMAND	0	22	49	0	175	108	774		
DEMAND	0	22	49	30	178	108	770		
DEMAND	0	22	50	0	166	105	756		
DEMAND	0	22	50	30	177	99	770		
DEMAND	0	22	51	0	194	104	739		
DEMAND	0	22	51	30	164	96	747		
DEMAND	0	22	52	0	193	91	743		
DEMAND	0	22	52	30	166	102	748		
DEMAND	0	22	53	0	161	92	742		
DEMAND	0	22	53	30	158	96	761		
DEMAND	0	22	54	0	163	98	775		
DEMAND	0	22	54	30	177	103	739		
DEMAND	0	22	55	0	157	97	761		
DEMAND	0	22	55	30	151	95	734		
DEMAND	0	22	56	0	193	99	743		
DEMAND	0	22	56	30	153	109	745		
DEMAND	0	22	57	0	142	104	754		
DEMAND	0	22	57	30	156	108	749		
DEMAND	0	22	58	0	150	92	761		
DEMAND	0	22	58	30	164	104	753		
DEMAND	0	22	59	0	177	97	733		
DEMAND	0	22	59	30	182	96	743		
DEMAND	0	23	0	0	167	99	710		
DEMAND	0	23	0	30	145	105	723		
DEMAND	0	23	1	0	160	112	722		
DEMAND	0	23	1	30	148	103	728		
DEMAND	0	23	2	0	145	103	713		
DEMAND	0	23	2	30	151	97	718		
DEMAND	0	23	3	0	176	108	740		
DEMAND	0	23	3	30	186	106	724		
DEMAND	0	23	4	0	179	115	742		
DEMAND	0	23	4	30	188	120	698		
DEMAND	0	23	5	0	152	110	724		
DEMAND	0	23	5	30	159	125	712		
DEMAND	0	23	6	0	145	96	732		
DEMAND	0	23	6	30	160	100	715		
DEMAND	0	23	7	0	142	107	720		
DEMAND	0	23	7	30	196	93	716		
DEMAND	0	23	8	0	199	105	713		
DEMAND	0	23	8	30	158	96	731		
DEMAND	0	23	9	0	195	101	707		
DEMAND	0	23	9	30	159	112	705		
DEMAND	0	23	10	0	198	114	724		
DEMAND	0	23	10	30	179	105	699		
DEMAND	0	23	11	0	169	102	719		
DEMAND	0	23	11	30	173	112	734		
DEMAND	0	23	12	0	154	122	711		
DEMAND	0	23	12	30	169	118	710		
DEMAND	0	23	13	0	165	109	691		
DEMAND	0	23	13	30	158	104	716		
DEMAND	0	23	14	0	196	105	722		
DEMAND	0	23	14	30	182	112	710		
DEMAND	0	23	15	0	181	115	693		
DEMAND	0	23	15	30	195	112	721		
DEMAND	0	23	16	0	169	114	704		
DEMAND	0	23	16	30	158	112	677		
DEMAND	0	23	17	0	186	115	672		
DEMAND	0	23	17	30	154	115	688		
DEMAND	0	23	18	0	176	122	676		
DEMAND	0	23	18	30	162	120	682		
DEMAND	0	23	19	0	153	118	696		
DEMAND	0	23	19	30	165	119	702		
DEMAND	0	23	20	0	177	115	656		
DEMAND	0	23	20	30	182	132	680		
DEMAND	0	23	21	0	196	128	709		
DEMAND	0	23	21	30	192	129	666		
DEMAND	0	23	22	0	181	118	705		
DEMAND	0	23	22	30	184	118	658		
DEMAND	0	23	23	0	173	121	659		
DEMAND	0	23	23	30	199	130	654		
DEMAND	0	23	24	0	177	127	710		
DEMAND	0	23	24	30	167	124	663		
DEMAND	0	23	25	0	168	122	659		
DEMAND	0	23	25	30	178	125	657		
DEMAND	0	23	26	0	168	125	688		
DEMAND	0	23	26	30	173	129	669		
DEMAND	0	23	27	0	186	133	669		
DEMAND	0	23	27	30	171	137	659		
DEMAND	0	23	28	0	168	140	676		
DEMAND	0	23	28	30	176	143	650		
DEMAND	0	23	29	0	160	125	653		
DEMAND	0	23	29	30	162	140	656		
DEMAND	0	23	30	0	174	128	673		
DEMAND	0	23	30	30	169	143	640		
DEMAND	0	23	31	0	188	146	652		
DEMAND	0	23	31	30	165	127	683		
DEMAND	0	23	32	0	180	132	662		
DEMAND	0	23	32	30	155	135	670		
DEMAND	0	23	33	0	175	137	630		
DEMAND	0	23	33	30	165	135	673		
DEMAND	0	23	34	0	162	141	656		
DEMAND	0	23	34	30	191	137	660		
DEMAND	0	23	35	0	159	134	682		
DEMAND	0	23	35	30	174	152	676		
DEMAND	0	23	36	0	186	145	655		
DEMAND	0	23	36	30	191	151	639		
DEMAND	0	23	37	0	188	138	632		
DEMAND	0	23	37	30	170	140	663		
DEMAND	0	23	38	0	161	145	665		
DEMAND	0	23	38	30	165	151	629		
DEMAND	0	23	39	0	179	160	618		
DEMAND	0	23	39	30	174	152	646		
DEMAND	0	23	40	0	191	142	653		
DEMAND	0	23	40	30	160	144	621		
DEMAND	0	23	41	0	177	146	627		
DEMAND	0	23	41	30	161	157	669		
DEMAND	0	23	42	0	166	148	656		
DEMAND	0	23	42	30	183	145	628		
DEMAND	0	23	43	0	161	161	614		
DEMAND	0	23	43	30	192	167	629		
DEMAND	0	23	44	0	191	165	614		
DEMAND	0	23	44	30	180	156	643		
DEMAND	0	23	45	0	180	165	629		
DEMAND	0	23	45	30	166	173	635		
DEMAND	0	23	46	0	164	169	600		
DEMAND	0	23	46	30	177	165	637		
DEMAND	0	23	47	0	181	179	618		
DEMAND	0	23	47	30	174	164	609		
DEMAND	0	23	48	0	162	183	603		
DEMAND	0	23	48	30	185	181	627		
DEMAND	0	23	49	0	172	176	640		
DEMAND	0	23	49	30	170	176	619		
DEMAND	0	23	50	0	175	173	611		
DEMAND	0	23	50	30	187	177	617		
DEMAND	0	23	51	0	169	182	617		
DEMAND	0	23	51	30	182	193	598		
DEMAND	0	23	52	0	171	178	622		
DEMAND	0	23	52	30	186	200	623		
DEMAND	0	23	53	0	182	199	628		
DEMAND	0	23	53	30	159	194	595		
DEMAND	0	23	54	0	180	203	595		
DEMAND	0	23	54	30	176	192	590		
DEMAND	0	23	55	0	174	207	627		
DEMAND	0	23	55	30	163	208	598		
DEMAND	0	23	56	0	171	217	618		
DEMAND	0	23	56	30	173	208	597		
DEMAND	0	23	57	0	164	221	617		
DEMAND	0	23	57	30	179	218	620		
DEMAND	0	23	58	0	163	226	582		
DEMAND	0	23	58	30	159	242	578		
DEMAND	0	23	59	0	164	245	599		
DEMAND	0	23	59	30	172	232	621		
