

Successful end at 113-04-02 13:33:16
Day,Time, dmd.NA, dmd.EU, dmd.AP, dmd.tot, w.NA, w.EU, w.AP, j.NA, j.EU, j.AP, d.NA, d.EU, d.AP, maxrev, rev, costs, profit, %profit, totpft, %totpft, dist.w.NA, dist.w.EU, dist.w.AP, dist.j.NA, dist.j.EU, dist.j.AP, dist.d.NA, dist.d.EU, dist.d.AP, dist.tot, con.w.NA, con.w.EU, con.w.AP, con.j.NA, con.j.EU, con.j.AP, con.d.NA, con.d.EU, con.d.AP 
MON,01:12:30,134,461,487,1082,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3595,26.99,134,461,487,134,461,487,0,0,930,930,0,0,0,0,0,0,0,0,0
MON,01:13:00,133,451,497,1081,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3624,27.01,133,451,497,133,451,497,0,0,930,930,0,0,0,0,0,0,0,0,0
MON,01:13:30,132,462,492,1086,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3653,27.03,132,462,492,132,462,492,0,0,933,933,0,0,0,0,0,0,0,0,0
MON,01:14:00,131,410,480,1021,1,3,3,1,1,1,0,0,1,91,79,54,25,27.47,3678,27.03,131,410,480,131,410,480,0,0,881,881,0,0,0,0,0,0,0,0,0
MON,01:14:30,134,465,487,1086,1,3,3,1,1,1,0,0,1,97,84,54,30,30.93,3708,27.06,134,465,487,134,465,487,0,0,934,934,0,0,0,0,0,0,0,0,0
MON,01:15:00,131,463,485,1079,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3737,27.08,131,463,485,131,463,485,0,0,927,927,0,0,0,0,0,0,0,0,0
MON,01:15:30,131,430,496,1057,1,3,3,1,1,1,0,0,1,95,81,54,27,28.42,3764,27.09,131,430,496,131,430,496,0,0,911,911,0,0,0,0,0,0,0,0,0
MON,01:16:00,133,425,484,1042,1,3,3,1,1,1,0,0,1,93,80,54,26,27.96,3790,27.09,133,425,484,133,425,484,0,0,897,897,0,0,0,0,0,0,0,0,0
MON,01:16:30,131,457,490,1078,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3819,27.11,131,457,490,131,457,490,0,0,927,927,0,0,0,0,0,0,0,0,0
MON,01:17:00,131,447,477,1055,1,3,3,1,1,1,0,0,1,94,81,54,27,28.72,3846,27.12,131,447,477,131,447,477,0,0,907,907,0,0,0,0,0,0,0,0,0
MON,01:17:30,128,465,494,1087,1,3,3,1,1,1,0,0,1,97,84,54,30,30.93,3876,27.15,128,465,494,128,465,494,0,0,935,935,0,0,0,0,0,0,0,0,0
MON,01:18:00,128,457,484,1069,1,3,3,1,1,1,0,0,1,96,82,54,28,29.17,3904,27.16,128,457,484,128,457,484,0,0,919,919,0,0,0,0,0,0,0,0,0
MON,01:18:30,128,438,494,1060,1,3,3,1,1,1,0,0,1,95,82,54,28,29.47,3932,27.18,128,438,494,128,438,494,0,0,913,913,0,0,0,0,0,0,0,0,0
MON,01:19:00,127,449,489,1065,1,3,3,1,1,1,0,0,1,95,82,54,28,29.47,3960,27.19,127,449,489,127,449,489,0,0,917,917,0,0,0,0,0,0,0,0,0
MON,01:19:30,132,462,485,1079,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,3989,27.21,132,462,485,132,462,485,0,0,927,927,0,0,0,0,0,0,0,0,0
MON,01:20:00,129,469,483,1081,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,4018,27.23,129,469,483,129,469,483,0,0,929,929,0,0,0,0,0,0,0,0,0
MON,01:20:30,130,465,480,1075,1,3,3,1,1,1,0,0,1,96,83,54,29,30.21,4047,27.25,130,465,480,130,465,480,0,0,925,925,0,0,0,0,0,0,0,0,0
MON,01:21:00,129,482,481,1092,1,3,3,1,1,1,0,0,1,98,84,54,30,30.61,4077,27.27,129,482,481,129,482,481,0,0,937,937,0,0,0,0,0,0,0,0,0
MON,01:21:30,131,463,482,1076,1,3,3,1,1,1,0,0,1,96,83,54,29,30.21,4106,27.29,131,463,482,131,463,482,0,0,924,924,0,0,0,0,0,0,0,0,0
MON,01:22:00,127,471,489,1087,1,3,3,1,1,1,0,0,1,97,84,54,30,30.93,4136,27.31,127,471,489,127,471,489,0,0,934,934,0,0,0,0,0,0,0,0,0
MON,01:22:30,125,477,480,1082,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,4165,27.33,125,477,480,125,477,480,0,0,930,930,0,0,0,0,0,0,0,0,0
MON,01:23:00,127,455,475,1057,1,3,3,1,1,1,0,0,1,95,81,54,27,28.42,4192,27.34,127,455,475,127,455,475,0,0,909,909,0,0,0,0,0,0,0,0,0
MON,01:23:30,127,462,488,1077,1,3,3,1,1,1,0,0,1,96,83,54,29,30.21,4221,27.35,127,462,488,127,462,488,0,0,926,926,0,0,0,0,0,0,0,0,0
MON,01:24:00,127,472,486,1085,1,3,3,1,1,1,0,0,1,97,83,54,29,29.90,4250,27.37,127,472,486,127,472,486,0,0,932,932,0,0,0,0,0,0,0,0,0
MON,01:24:30,127,495,478,1100,1,3,3,1,1,1,0,0,1,99,84,54,30,30.30,4280,27.39,127,495,478,127,495,478,0,0,944,944,0,0,0,0,0,0,0,0,0
MON,01:25:00,122,487,484,1093,1,3,3,1,1,1,0,0,1,98,84,54,30,30.61,4310,27.41,122,487,484,122,487,484,0,0,938,938,0,0,0,0,0,0,0,0,0
MON,01:25:30,129,490,484,1103,1,3,3,1,1,1,0,0,1,99,85,54,31,31.31,4341,27.43,129,490,484,129,490,484,0,0,947,947,0,0,0,0,0,0,0,0,0
MON,01:26:00,127,456,485,1068,1,3,3,1,1,1,0,0,1,96,82,54,28,29.17,4369,27.44,127,456,485,127,456,485,0,0,919,919,0,0,0,0,0,0,0,0,0
MON,01:26:30,127,529,484,1140,1,3,3,1,1,1,0,0,1,102,87,54,33,32.35,4402,27.47,127,529,484,153,500,484,0,0,977,977,0,0,0,0,0,0,0,0,0
MON,01:27:00,126,455,485,1066,1,3,3,1,1,1,0,0,1,95,82,54,28,29.47,4430,27.49,126,455,485,126,455,485,0,0,917,917,0,0,0,0,0,0,0,0,0
MON,01:27:30,128,531,479,1138,1,3,3,1,1,1,0,0,1,102,87,54,33,32.35,4463,27.52,128,531,479,155,500,479,0,0,975,975,0,0,0,0,0,0,0,0,0
MON,01:28:00,129,496,481,1106,1,3,3,1,1,1,0,0,1,99,85,54,31,31.31,4494,27.54,129,496,481,129,496,481,0,0,949,949,0,0,0,0,0,0,0,0,0
MON,01:28:30,127,481,483,1091,1,3,3,1,1,1,0,0,1,98,84,54,30,30.61,4524,27.56,127,481,483,127,481,483,0,0,936,936,0,0,0,0,0,0,0,0,0
MON,01:29:00,124,516,482,1122,1,3,3,1,1,1,0,0,1,100,86,54,32,32.00,4556,27.59,124,516,482,138,500,482,0,0,962,962,0,0,0,0,0,0,0,0,0
MON,01:29:30,123,505,477,1105,1,3,3,1,1,1,0,0,1,99,85,54,31,31.31,4587,27.61,123,505,477,127,500,477,0,0,948,948,0,0,0,0,0,0,0,0,0
MON,01:30:00,122,541,489,1152,1,3,3,1,1,1,0,0,1,103,84,54,30,29.13,4617,27.62,122,541,489,122,486,489,0,0,942,942,0,0,0,0,0,0,0,0,0
MON,01:30:30,125,521,485,1131,1,3,3,1,1,1,0,0,1,101,87,54,33,32.67,4650,27.65,125,521,485,143,500,485,0,0,969,969,0,0,0,0,1,0,0,0,0
MON,01:31:00,119,502,480,1101,1,3,3,1,1,1,0,0,1,99,85,54,31,31.31,4681,27.67,119,502,480,120,500,480,0,0,945,945,0,0,0,0,0,0,0,0,0
MON,01:31:30,122,487,482,1091,1,3,3,1,1,1,0,0,1,98,84,54,30,30.61,4711,27.69,122,487,482,122,487,482,0,0,936,936,0,0,0,0,0,0,0,0,0
MON,01:32:00,125,528,476,1129,1,3,3,1,1,1,0,0,1,101,87,54,33,32.67,4744,27.72,125,528,476,150,500,476,0,0,968,968,0,0,0,0,0,0,0,0,0
MON,01:32:30,125,525,489,1139,1,3,3,1,2,1,0,0,1,102,82,60,22,21.57,4766,27.68,125,525,489,125,525,489,0,0,1024,921,0,0,0,0,0,0,0,0,0
MON,01:33:00,127,545,477,1149,1,3,3,1,2,1,0,0,1,103,88,60,28,27.18,4794,27.68,127,545,477,127,490,477,0,0,984,984,0,0,0,0,0,0,0,0,0
MON,01:33:30,127,529,488,1144,1,3,3,1,2,1,0,0,1,102,83,60,23,22.55,4817,27.65,127,529,488,127,529,488,0,0,1029,926,0,0,0,0,0,0,0,0,0
MON,01:34:00,120,508,472,1100,1,3,3,1,2,1,0,0,1,99,89,60,29,29.29,4846,27.66,120,508,472,120,508,472,0,0,989,989,0,0,0,0,0,0,0,0,0
MON,01:34:30,121,544,479,1144,1,3,3,1,2,1,0,0,1,102,88,60,28,27.45,4874,27.65,121,544,479,121,489,479,0,0,979,979,0,0,0,0,0,0,0,0,0
MON,01:35:00,126,526,484,1136,1,3,3,1,2,1,0,0,1,102,82,60,22,21.57,4896,27.62,126,526,484,126,526,484,0,0,1021,918,0,0,0,0,0,0,0,0,0
MON,01:35:30,124,552,495,1171,1,3,3,1,2,1,0,0,1,105,81,60,21,20.00,4917,27.57,124,552,495,124,496,495,0,0,1002,901,0,0,0,0,0,0,0,0,0
MON,01:36:00,124,554,474,1152,1,3,3,1,2,1,0,0,1,103,88,60,28,27.18,4945,27.57,124,554,474,124,498,474,0,0,985,985,0,0,0,0,0,0,0,0,0
MON,01:36:30,123,522,484,1129,1,3,3,1,2,1,0,0,1,101,82,60,22,21.78,4967,27.54,123,522,484,123,522,484,0,0,1014,912,0,0,0,0,0,0,0,0,0
MON,01:37:00,120,532,474,1126,1,3,3,1,2,1,0,0,1,101,81,60,21,20.79,4988,27.50,120,532,474,120,532,474,0,0,1012,910,0,0,0,0,0,0,0,0,0
MON,01:37:30,121,519,477,1117,1,3,3,1,2,1,0,0,1,100,81,60,21,21.00,5009,27.47,121,519,477,121,519,477,0,0,1004,903,0,0,0,0,0,0,0,0,0
MON,01:38:00,118,510,473,1101,1,3,3,1,2,1,0,0,1,99,89,60,29,29.29,5038,27.48,118,510,473,118,510,473,0,0,990,990,0,0,0,0,0,0,0,0,0
MON,01:38:30,118,535,478,1131,1,3,3,1,2,1,0,0,1,101,82,60,22,21.78,5060,27.44,118,535,478,118,535,478,0,0,1017,915,0,0,0,0,0,0,0,0,0
MON,01:39:00,116,549,473,1138,1,3,3,1,2,1,0,0,1,102,87,60,27,26.47,5087,27.44,116,549,473,116,494,473,0,0,973,973,0,0,0,0,0,0,0,0,0
MON,01:39:30,120,513,488,1121,1,3,3,1,2,1,0,0,1,100,81,60,21,21.00,5108,27.40,120,513,488,120,513,488,0,0,1008,907,0,0,0,0,0,0,0,0,0
MON,01:40:00,120,569,486,1175,1,3,3,1,2,1,0,0,1,105,81,60,21,20.00,5129,27.36,120,569,486,120,512,486,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,01:40:30,123,569,489,1181,1,3,3,1,2,1,0,0,1,106,81,60,21,19.81,5150,27.32,123,569,489,123,512,489,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,01:41:00,114,528,471,1113,1,3,3,1,2,1,0,0,1,100,90,60,30,30.00,5180,27.34,114,528,471,114,528,471,0,0,1000,1000,0,0,0,0,0,0,0,0,0
MON,01:41:30,122,547,477,1146,1,3,3,1,2,1,0,0,1,103,88,60,28,27.18,5208,27.33,122,547,477,122,492,477,0,0,980,980,0,0,0,0,0,0,0,0,0
MON,01:42:00,121,559,485,1165,1,3,3,1,2,1,0,0,1,104,89,60,29,27.88,5237,27.34,121,559,485,121,503,485,0,0,996,996,0,0,0,0,0,0,0,0,0
MON,01:42:30,125,534,481,1140,1,3,3,1,2,1,0,0,1,102,82,60,22,21.57,5259,27.31,125,534,481,125,534,481,0,0,1024,921,0,0,0,0,0,0,0,0,0
MON,01:43:00,121,590,494,1205,1,3,3,1,2,1,0,0,1,108,83,60,23,21.30,5282,27.27,121,590,494,121,531,494,0,0,1029,926,0,0,0,0,0,0,0,0,0
MON,01:43:30,118,585,475,1178,1,3,3,1,2,1,0,0,1,106,81,60,21,19.81,5303,27.23,118,585,475,118,526,475,0,0,1006,905,0,0,0,0,0,0,0,0,0
MON,01:44:00,112,519,483,1114,1,3,3,1,2,1,0,0,1,100,81,60,21,21.00,5324,27.20,112,519,483,112,519,483,0,0,1001,900,0,1,0,0,0,0,0,0,0
MON,01:44:30,126,532,477,1135,1,3,3,1,2,1,0,0,1,102,82,60,22,21.57,5346,27.17,126,532,477,126,532,477,0,0,1020,918,0,0,0,0,0,0,0,0,0
MON,01:45:00,121,586,488,1195,1,4,3,1,2,1,0,0,1,107,86,63,23,21.50,5369,27.14,121,586,488,121,586,488,0,0,1074,966,0,0,0,0,0,0,0,0,0
MON,01:45:30,123,556,481,1160,1,4,3,1,2,1,0,0,1,104,84,63,21,20.19,5390,27.10,123,556,481,123,556,481,0,0,1042,937,0,0,0,0,0,0,0,0,0
MON,01:46:00,122,565,478,1165,1,4,3,1,2,1,0,0,1,104,84,63,21,20.19,5411,27.07,122,565,478,122,565,478,0,0,1047,942,0,0,0,0,0,0,0,0,0
MON,01:46:30,120,583,473,1176,1,4,3,1,2,1,0,0,1,105,85,63,22,20.95,5433,27.04,120,583,473,120,583,473,0,0,1057,951,0,0,0,0,0,0,0,0,0
MON,01:47:00,122,585,488,1195,1,4,3,1,2,1,0,0,1,107,86,63,23,21.50,5456,27.01,122,585,488,122,585,488,0,0,1074,966,0,0,0,0,0,0,0,0,0
MON,01:47:30,120,607,488,1215,1,4,3,1,2,1,0,0,1,109,88,63,25,22.94,5481,26.99,120,607,488,120,607,488,0,0,1093,983,0,0,0,0,0,0,0,0,0
MON,01:48:00,118,565,495,1178,1,4,3,1,2,1,0,0,1,106,85,63,22,20.75,5503,26.95,118,565,495,118,565,495,0,0,1059,953,0,0,0,0,0,0,0,0,0
MON,01:48:30,116,534,483,1133,1,4,3,1,2,1,0,0,1,101,82,63,19,18.81,5522,26.91,116,534,483,116,534,483,0,0,1018,916,0,0,0,0,0,0,0,0,0
MON,01:49:00,111,621,466,1198,1,4,3,1,2,1,0,0,1,107,87,63,24,22.43,5546,26.89,111,621,466,111,621,466,0,0,1076,968,0,0,0,0,0,0,0,0,0
MON,01:49:30,123,612,486,1221,1,4,3,1,2,1,0,0,1,109,88,63,25,22.94,5571,26.87,123,612,486,123,612,486,0,0,1097,987,0,0,0,0,0,0,0,0,0
MON,01:50:00,110,578,477,1165,1,4,3,1,2,1,0,0,1,104,84,63,21,20.19,5592,26.84,110,578,477,110,578,477,0,0,1048,943,0,0,0,0,0,0,0,0,0
MON,01:50:30,114,567,478,1159,1,4,3,1,2,1,0,0,1,104,84,63,21,20.19,5613,26.80,114,567,478,114,567,478,0,0,1042,937,0,0,0,0,0,0,0,0,0
MON,01:51:00,119,597,487,1203,1,4,3,1,2,1,0,0,1,108,87,63,24,22.22,5637,26.78,119,597,487,119,597,487,0,0,1082,973,0,0,0,0,0,0,0,0,0
MON,01:51:30,120,591,489,1200,1,4,3,1,2,1,0,0,1,108,87,63,24,22.22,5661,26.76,120,591,489,120,591,489,0,0,1079,971,0,0,0,0,0,0,0,0,0
MON,01:52:00,122,570,490,1182,1,4,3,1,2,1,0,0,1,106,86,63,23,21.70,5684,26.73,122,570,490,122,570,490,0,0,1063,956,0,0,0,0,0,0,0,0,0
MON,01:52:30,120,604,466,1190,1,4,3,1,2,1,0,0,1,107,86,63,23,21.50,5707,26.70,120,604,466,120,604,466,0,0,1070,963,0,0,0,0,0,0,0,0,0
MON,01:53:00,120,566,485,1171,1,4,3,1,2,1,0,0,1,105,59,63,-4,-3.81,5703,26.56,120,566,485,120,566,485,0,0,1053,662,0,0,0,0,0,0,0,1,0
MON,01:53:30,113,617,486,1216,1,4,3,1,2,1,0,0,1,109,61,63,-2,-1.83,5701,26.41,113,617,486,113,617,486,0,0,1093,688,0,0,0,0,0,0,0,0,0
MON,01:54:00,115,619,501,1235,1,4,3,1,2,1,0,0,1,111,62,63,-1,-0.90,5700,26.27,115,619,501,115,619,500,0,0,1110,699,0,0,0,0,0,0,0,0,0
MON,01:54:30,116,624,493,1233,1,4,3,1,2,1,0,0,1,110,62,63,-1,-0.91,5699,26.14,116,624,493,116,624,493,0,0,1108,697,0,0,0,0,0,0,0,0,0
MON,01:55:00,116,622,480,1218,1,4,3,1,2,1,0,0,1,109,62,63,-1,-0.92,5698,26.00,116,622,480,116,622,480,0,0,1095,689,0,0,0,0,0,0,0,0,0
MON,01:55:30,120,591,469,1180,1,4,3,1,2,1,0,0,1,106,60,63,-3,-2.83,5695,25.86,120,591,469,120,591,469,0,0,1061,667,0,0,0,0,0,0,0,0,0
MON,01:56:00,114,630,478,1222,1,4,3,1,2,1,0,0,1,109,62,63,-1,-0.92,5694,25.73,114,630,478,114,630,478,0,0,1099,692,0,0,0,0,0,0,0,0,0
MON,01:56:30,110,591,477,1178,1,4,3,1,2,1,0,0,1,106,60,63,-3,-2.83,5691,25.59,110,591,477,110,591,477,0,0,1059,667,0,0,0,0,0,0,0,0,0
MON,01:57:00,115,654,480,1249,1,4,3,1,2,1,0,1,1,112,74,78,-4,-3.57,5687,25.45,115,654,480,115,654,480,0,757,432,832,0,0,0,0,0,0,0,0,0
MON,01:57:30,116,606,489,1211,1,4,3,1,2,1,0,1,1,108,72,78,-6,-5.56,5681,25.30,116,606,489,116,606,489,0,710,440,805,0,0,0,0,0,0,0,1,-1
MON,01:58:00,109,625,491,1225,1,4,3,1,2,1,0,1,1,110,73,78,-5,-4.55,5676,25.15,109,625,491,109,625,491,0,723,441,814,0,0,0,0,0,0,0,0,0
MON,01:58:30,120,633,479,1232,1,4,3,1,2,1,0,1,0,110,91,63,28,25.45,5704,25.15,120,633,479,120,633,479,0,1128,0,1015,0,0,0,0,0,0,0,0,0
MON,01:59:00,119,595,493,1207,1,4,3,1,2,1,0,1,0,108,89,63,26,24.07,5730,25.15,119,595,493,119,595,493,0,1100,0,990,0,0,0,0,0,0,0,0,0
MON,01:59:30,119,603,492,1214,1,4,3,1,2,1,0,1,0,109,89,63,26,23.85,5756,25.14,119,603,492,119,603,492,0,1107,0,996,0,0,0,0,0,0,0,0,0
MON,02:00:00,122,636,486,1244,1,4,3,1,2,1,0,1,0,111,92,63,29,26.13,5785,25.15,122,636,486,122,636,486,0,1138,0,1024,0,0,0,0,0,0,0,0,0
MON,02:00:30,115,607,492,1214,1,4,3,1,2,1,0,1,0,109,89,63,26,23.85,5811,25.14,115,607,492,115,607,492,0,1107,0,996,0,0,0,0,0,0,0,0,0
MON,02:01:00,109,656,492,1257,1,4,3,1,2,1,0,1,0,113,93,63,30,26.55,5841,25.15,109,656,492,109,656,492,0,1151,0,1035,0,0,0,0,0,0,0,0,0
MON,02:01:30,112,656,476,1244,1,4,3,1,2,1,0,2,0,111,102,78,24,21.62,5865,25.13,112,656,476,112,656,476,0,1141,0,1141,0,0,0,0,0,0,0,0,0
MON,02:02:00,110,606,471,1187,1,4,3,1,2,1,0,2,0,106,97,78,19,17.92,5884,25.10,110,606,471,110,606,471,0,1085,0,1085,0,0,0,0,0,0,0,0,0
MON,02:02:30,112,663,478,1253,1,4,3,1,2,1,0,2,0,112,103,78,25,22.32,5909,25.09,112,663,478,112,663,478,0,1150,0,1150,0,0,0,0,0,0,0,0,0
MON,02:03:00,114,649,471,1234,1,4,3,1,2,1,0,2,0,111,101,78,23,20.72,5932,25.07,114,649,471,114,649,471,0,1131,0,1131,0,0,0,0,0,0,0,0,0
MON,02:03:30,120,633,489,1242,1,4,3,1,2,1,0,2,0,111,102,78,24,21.62,5956,25.05,120,633,489,120,633,489,0,1137,0,1137,0,0,0,0,0,0,0,0,0
MON,02:04:00,111,629,482,1222,1,4,3,1,2,1,0,2,0,109,100,78,22,20.18,5978,25.03,111,629,482,111,629,482,0,1117,0,1117,0,0,0,0,0,0,0,0,0
MON,02:04:30,115,610,482,1207,1,4,3,1,2,1,0,2,0,108,99,78,21,19.44,5999,25.00,115,610,482,115,610,482,0,1102,0,1102,0,0,0,0,0,0,0,0,0
MON,02:05:00,117,619,482,1218,1,4,3,1,2,1,0,2,0,109,100,78,22,20.18,6021,24.98,117,619,482,117,619,482,0,1113,0,1113,0,0,0,0,0,0,0,0,0
MON,02:05:30,110,609,487,1206,1,4,3,1,2,1,0,2,0,108,99,78,21,19.44,6042,24.96,110,609,487,110,609,487,0,1102,0,1102,0,0,0,0,0,0,0,0,0
MON,02:06:00,123,680,487,1290,1,4,3,1,2,1,0,2,0,116,106,78,28,24.14,6070,24.95,123,680,487,123,680,487,0,1184,0,1184,0,0,0,0,0,0,0,0,0
MON,02:06:30,115,637,503,1255,1,4,3,1,2,1,0,2,0,112,103,78,25,22.32,6095,24.94,115,637,503,115,639,500,0,1147,0,1147,0,0,0,0,0,0,0,0,0
MON,02:07:00,114,652,488,1254,1,4,3,1,2,1,0,2,0,112,103,78,25,22.32,6120,24.93,114,652,488,114,652,488,0,1149,0,1149,0,0,0,0,0,0,0,0,0
MON,02:07:30,112,643,496,1251,1,4,3,1,2,1,0,2,0,112,102,78,24,21.43,6144,24.91,112,643,496,112,643,496,0,1144,0,1144,0,0,0,0,0,0,0,0,0
MON,02:08:00,113,644,492,1249,1,4,3,1,2,1,0,2,0,112,102,78,24,21.43,6168,24.90,113,644,492,113,644,492,0,1142,0,1142,0,0,0,0,0,0,0,0,0
MON,02:08:30,116,668,505,1289,1,4,3,1,2,1,0,2,0,116,106,78,28,24.14,6196,24.89,116,668,505,116,672,500,0,1181,0,1181,0,0,0,0,0,0,0,0,0
MON,02:09:00,110,653,485,1248,1,4,3,1,2,1,0,2,0,112,102,78,24,21.43,6220,24.88,110,653,485,110,653,485,0,1144,0,1144,0,0,0,0,0,0,0,0,0
MON,02:09:30,122,686,500,1308,1,4,3,1,2,1,0,2,0,117,108,78,30,25.64,6250,24.88,122,686,500,122,686,500,0,1200,0,1200,0,0,0,0,0,0,0,0,0
MON,02:10:00,109,662,487,1258,1,4,3,1,2,1,0,2,0,113,103,78,25,22.12,6275,24.87,109,662,487,109,662,487,0,1154,0,1154,0,0,0,0,0,0,0,0,0
MON,02:10:30,107,688,484,1279,1,4,3,1,2,1,0,2,0,115,105,78,27,23.48,6302,24.86,107,688,484,107,688,484,0,1175,0,1175,0,0,0,0,0,0,0,0,0
MON,02:11:00,119,646,514,1279,1,4,3,1,2,1,0,2,0,115,105,78,27,23.48,6329,24.86,119,646,514,119,658,500,0,1170,0,1170,0,0,0,0,0,0,0,0,0
MON,02:11:30,115,706,483,1304,1,4,3,1,2,1,0,2,0,117,107,78,29,24.79,6358,24.86,115,706,483,115,706,483,0,1199,0,1199,0,0,0,0,0,0,0,0,0
MON,02:12:00,116,661,481,1258,1,4,3,1,2,1,0,2,0,113,103,78,25,22.12,6383,24.84,116,661,481,116,661,481,0,1153,0,1153,0,0,0,0,0,0,0,0,0
MON,02:12:30,107,684,500,1291,1,4,3,1,2,1,0,2,0,116,106,78,28,24.14,6411,24.84,107,684,500,107,684,500,0,1185,0,1185,0,0,0,0,0,0,0,0,0
MON,02:13:00,118,674,483,1275,1,4,3,1,2,1,0,2,0,114,105,78,27,23.68,6438,24.84,118,674,483,118,674,483,0,1170,0,1170,0,0,0,0,0,0,0,0,0
MON,02:13:30,109,670,519,1298,1,4,3,1,2,1,0,2,0,116,107,78,29,25.00,6467,24.84,109,670,519,109,687,500,0,1190,0,1190,0,0,0,0,0,0,0,0,0
MON,02:14:00,117,658,489,1264,1,4,3,1,2,1,0,2,0,113,104,78,26,23.01,6493,24.83,117,658,489,117,658,489,0,1159,0,1159,0,0,0,0,0,0,0,0,0
MON,02:14:30,121,664,512,1297,1,4,3,1,2,1,0,2,0,116,106,78,28,24.14,6521,24.82,121,664,512,121,674,500,0,1187,0,1187,0,0,0,0,0,0,0,0,0
MON,02:15:00,113,710,496,1319,1,4,3,1,2,1,0,2,0,118,109,78,31,26.27,6552,24.83,113,710,496,113,710,496,0,1212,0,1212,0,0,0,0,0,0,0,0,0
MON,02:15:30,106,671,506,1283,1,4,3,1,2,1,0,2,0,115,105,78,27,23.48,6579,24.83,106,671,506,106,676,500,0,1176,0,1176,0,0,0,0,0,0,0,0,0
MON,02:16:00,114,658,496,1268,1,4,3,1,2,1,0,2,0,114,104,78,26,22.81,6605,24.82,114,658,496,114,658,496,0,1161,0,1161,0,0,0,0,0,0,0,0,0
MON,02:16:30,111,671,496,1278,1,4,3,1,2,1,0,2,0,115,105,78,27,23.48,6632,24.81,111,671,496,111,671,496,0,1171,0,1171,0,0,0,0,0,0,0,0,0
MON,02:17:00,108,682,494,1284,1,4,3,1,2,1,0,2,0,115,106,78,28,24.35,6660,24.81,108,682,494,108,682,494,0,1178,0,1178,0,0,0,0,0,0,0,0,0
MON,02:17:30,114,693,491,1298,1,4,3,1,2,1,0,2,0,116,107,78,29,25.00,6689,24.81,114,693,491,114,693,491,0,1191,0,1191,0,0,0,0,0,0,0,0,0
MON,02:18:00,113,720,493,1326,1,4,3,1,2,1,0,2,0,119,109,78,31,26.05,6720,24.82,113,720,493,113,720,493,0,1219,0,1219,0,0,0,0,0,0,0,0,0
MON,02:18:30,120,687,508,1315,1,4,3,1,2,1,0,2,0,118,108,78,30,25.42,6750,24.82,120,687,508,120,694,500,0,1207,0,1207,0,0,0,0,0,0,0,0,0
MON,02:19:00,103,709,500,1312,1,4,3,1,2,1,0,2,0,118,108,78,30,25.42,6780,24.82,103,709,500,103,709,500,0,1206,0,1206,0,0,0,0,0,0,0,0,0
MON,02:19:30,108,709,497,1314,1,4,3,1,2,1,0,2,0,118,108,78,30,25.42,6810,24.82,108,709,497,108,709,497,0,1208,0,1208,0,0,0,0,0,0,0,0,0
MON,02:20:00,107,744,497,1348,1,4,3,1,2,1,0,2,0,121,105,78,27,22.31,6837,24.81,107,744,497,107,669,497,0,1167,0,1167,0,0,0,0,0,0,0,0,0
MON,02:20:30,118,730,510,1358,1,4,3,1,2,1,0,2,0,122,105,78,27,22.13,6864,24.80,118,730,510,118,666,500,0,1177,0,1177,0,0,0,0,0,0,0,0,0
MON,02:21:00,118,714,488,1320,1,4,3,1,2,1,0,2,0,118,109,78,31,26.27,6895,24.81,118,714,488,118,714,488,0,1215,0,1215,0,0,0,0,0,0,0,0,0
MON,02:21:30,115,694,486,1295,1,4,3,1,2,1,0,2,0,116,107,78,29,25.00,6924,24.81,115,694,486,115,694,486,0,1190,0,1190,0,0,0,0,0,0,0,0,0
MON,02:22:00,112,721,493,1326,1,4,3,1,2,1,0,2,0,119,103,78,25,21.01,6949,24.79,112,721,493,112,648,493,0,1146,0,1146,0,0,0,0,0,0,0,0,0
MON,02:22:30,118,741,495,1354,1,4,3,1,2,1,0,2,0,121,105,78,27,22.31,6976,24.78,118,741,495,118,666,495,0,1172,0,1172,0,0,0,0,0,0,0,0,0
MON,02:23:00,116,702,488,1306,1,4,3,1,2,1,0,2,0,117,108,78,30,25.64,7006,24.78,116,702,488,116,702,488,0,1201,0,1201,0,0,0,0,0,0,0,0,0
MON,02:23:30,112,717,491,1320,1,4,3,1,2,1,0,2,0,118,109,78,31,26.27,7037,24.79,112,717,491,112,717,491,0,1213,0,1213,0,0,0,0,0,0,0,0,0
MON,02:24:00,113,706,492,1311,1,4,3,1,2,1,0,2,0,117,108,78,30,25.64,7067,24.79,113,706,492,113,706,492,0,1204,0,1204,0,0,0,0,0,0,0,0,0
MON,02:24:30,112,743,518,1373,1,4,3,1,2,1,0,2,0,123,107,78,29,23.58,7096,24.79,112,743,518,112,684,500,0,1189,0,1189,0,0,0,0,0,0,0,0,0
