; MSControl_Server Game File									
; Mega Crash File									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	5	13	0	625	1813	982		
DEMAND	2	5	13	30	714	1686	983		
DEMAND	2	5	14	0	737	1588	983		
DEMAND	2	5	14	30	716	1645	1020		
DEMAND	2	5	15	0	629	1657	1016		
DEMAND	2	5	15	30	809	1729	1027		
DEMAND	2	5	16	0	730	1655	1015		
DEMAND	2	5	16	30	823	1690	997		
DEMAND	2	5	17	0	841	1735	1021		
DEMAND	2	5	17	30	654	1578	1034		
DEMAND	2	5	18	0	706	1666	976		
DEMAND	2	5	18	30	779	1672	954		
DEMAND	2	5	19	0	663	1733	960		
DEMAND	2	5	19	30	701	1571	998		
DEMAND	2	5	20	0	827	1823	984		
DEMAND	2	5	20	30	631	1634	971		
DEMAND	2	5	21	0	739	1738	1045		
DEMAND	2	5	21	30	672	1716	986		
DEMAND	2	5	22	0	956	1680	991		
DEMAND	2	5	22	30	770	1687	1028		
DEMAND	2	5	23	0	853	1734	1064		
DEMAND	2	5	23	30	753	1668	1006		
DEMAND	2	5	24	0	873	1784	975		
DEMAND	2	5	24	30	807	1571	958		
DEMAND	2	5	25	0	913	1745	1022		
DEMAND	2	5	25	30	844	1709	987		
DEMAND	2	5	26	0	867	1772	981		
DEMAND	2	5	26	30	976	1739	989		
DEMAND	2	5	27	0	798	1689	952		
DEMAND	2	5	27	30	973	1727	1000		
DEMAND	2	5	28	0	926	1576	996		
DEMAND	2	5	28	30	858	1576	990		
DEMAND	2	5	29	0	812	1760	999		
DEMAND	2	5	29	30	802	1734	950		
DEMAND	2	5	30	0	925	1687	965		
DEMAND	2	5	30	30	943	1655	978		
DEMAND	2	5	31	0	1068	1568	1023		
DEMAND	2	5	31	30	787	1549	1004		
DEMAND	2	5	32	0	711	1569	938		
DEMAND	2	5	32	30	873	1530	1007		
DEMAND	2	5	33	0	927	1748	981		
DEMAND	2	5	33	30	750	1567	966		
DEMAND	2	5	34	0	854	1533	957		
DEMAND	2	5	34	30	892	1666	980		
DEMAND	2	5	35	0	912	1686	996		
DEMAND	2	5	35	30	1033	1750	920		
DEMAND	2	5	36	0	829	1509	951		
DEMAND	2	5	36	30	862	1770	941		
DEMAND	2	5	37	0	892	1524	941		
DEMAND	2	5	37	30	844	1658	952		
DEMAND	2	5	38	0	1161	1677	936		
DEMAND	2	5	38	30	898	1578	928		
DEMAND	2	5	39	0	920	1590	957		
DEMAND	2	5	39	30	857	1741	958		
DEMAND	2	5	40	0	964	1669	950		
DEMAND	2	5	40	30	1063	1616	989		
DEMAND	2	5	41	0	863	1578	955		
DEMAND	2	5	41	30	921	1697	932		
DEMAND	2	5	42	0	939	1573	943		
DEMAND	2	5	42	30	1010	1505	944		
DEMAND	2	5	43	0	1216	1538	944		
DEMAND	2	5	43	30	833	1687	972		
DEMAND	2	5	44	0	1138	1573	991		
DEMAND	2	5	44	30	1040	1614	861		
DEMAND	2	5	45	0	928	1670	954		
DEMAND	2	5	45	30	1036	1497	917		
DEMAND	2	5	46	0	969	1511	932		
DEMAND	2	5	46	30	986	1621	972		
DEMAND	2	5	47	0	1088	1558	905		
DEMAND	2	5	47	30	1045	1651	949		
DEMAND	2	5	48	0	1159	1638	979		
DEMAND	2	5	48	30	909	1477	950		
DEMAND	2	5	49	0	1143	1552	958		
DEMAND	2	5	49	30	1138	1477	910		
DEMAND	2	5	50	0	980	1414	896		
DEMAND	2	5	50	30	940	1679	915		
DEMAND	2	5	51	0	958	1606	901		
DEMAND	2	5	51	30	1187	1558	974		
DEMAND	2	5	52	0	1010	1517	930		
DEMAND	2	5	52	30	1234	1450	950		
DEMAND	2	5	53	0	1174	1559	935		
DEMAND	2	5	53	30	1145	1482	947		
DEMAND	2	5	54	0	950	1634	925		
DEMAND	2	5	54	30	1014	1609	924		
DEMAND	2	5	55	0	1182	1559	907		
DEMAND	2	5	55	30	1248	1434	914		
DEMAND	2	5	56	0	1370	1634	835		
DEMAND	2	5	56	30	1216	1532	890		
DEMAND	2	5	57	0	1262	1630	877		
DEMAND	2	5	57	30	998	1634	907		
DEMAND	2	5	58	0	1275	1508	899		
DEMAND	2	5	58	30	1074	1441	896		
DEMAND	2	5	59	0	1139	1497	910		
DEMAND	2	5	59	30	1310	1461	914		
DEMAND	2	6	0	0	1171	1475	975		
DEMAND	2	6	0	30	1165	1610	837		
DEMAND	2	6	1	0	1326	1429	829		
DEMAND	2	6	1	30	1281	1592	902		
DEMAND	2	6	2	0	1230	1530	924		
DEMAND	2	6	2	30	1350	1510	885		
DEMAND	2	6	3	0	1204	1557	888		
DEMAND	2	6	3	30	1174	1453	869		
DEMAND	2	6	4	0	1475	1512	859		
DEMAND	2	6	4	30	1197	1358	845		
DEMAND	2	6	5	0	1225	1453	843		
DEMAND	2	6	5	30	1233	1401	880		
DEMAND	2	6	6	0	1259	1565	823		
DEMAND	2	6	6	30	1002	1432	846		
DEMAND	2	6	7	0	1311	1400	908		
DEMAND	2	6	7	30	1076	1620	932		
DEMAND	2	6	8	0	1138	1535	838		
DEMAND	2	6	8	30	1213	1349	872		
DEMAND	2	6	9	0	1399	1540	899		
DEMAND	2	6	9	30	1368	1328	844		
DEMAND	2	6	10	0	1293	1605	900		
DEMAND	2	6	10	30	1545	1459	902		
DEMAND	2	6	11	0	1292	1491	870		
DEMAND	2	6	11	30	1309	1603	939		
DEMAND	2	6	12	0	1331	1562	867		
DEMAND	2	6	12	30	1532	1455	814		
DEMAND	2	6	13	0	1463	1473	871		
DEMAND	2	6	13	30	1347	1446	817		
DEMAND	2	6	14	0	1430	1453	799		
DEMAND	2	6	14	30	1348	1494	768		
DEMAND	2	6	15	0	1283	1450	770		
DEMAND	2	6	15	30	1548	1536	828		
DEMAND	2	6	16	0	1485	1567	813		
DEMAND	2	6	16	30	1292	1491	776		
DEMAND	2	6	17	0	1514	1451	851		
DEMAND	2	6	17	30	1339	1474	789		
DEMAND	2	6	18	0	1347	1287	764		
DEMAND	2	6	18	30	1265	1396	784		
DEMAND	2	6	19	0	1380	1427	884		
DEMAND	2	6	19	30	1243	1514	878		
DEMAND	2	6	20	0	1165	1351	744		
DEMAND	2	6	20	30	1443	1473	853		
DEMAND	2	6	21	0	1386	1421	745		
DEMAND	2	6	21	30	1212	1421	789		
DEMAND	2	6	22	0	1567	1348	804		
DEMAND	2	6	22	30	1302	1271	777		
DEMAND	2	6	23	0	1275	1466	834		
DEMAND	2	6	23	30	1458	1460	803		
DEMAND	2	6	24	0	1423	1521	756		
DEMAND	2	6	24	30	1494	1490	780		
DEMAND	2	6	25	0	1567	1286	728		
DEMAND	2	6	25	30	1551	1381	862		
DEMAND	2	6	26	0	1592	1412	837		
DEMAND	2	6	26	30	1654	1493	842		
DEMAND	2	6	27	0	1321	1313	764		
DEMAND	2	6	27	30	1238	1527	802		
DEMAND	2	6	28	0	1390	1306	761		
DEMAND	2	6	28	30	1606	1404	797		
DEMAND	2	6	29	0	1237	1460	831		
DEMAND	2	6	29	30	1411	1319	697		
DEMAND	2	6	30	0	1770	1387	809		
DEMAND	2	6	30	30	1636	1477	796		
DEMAND	2	6	31	0	1728	1414	818		
DEMAND	2	6	31	30	1620	1424	798		
DEMAND	2	6	32	0	1535	1452	791		
DEMAND	2	6	32	30	1669	1436	756		
DEMAND	2	6	33	0	1666	1427	877		
DEMAND	2	6	33	30	1477	1385	828		
DEMAND	2	6	34	0	1735	1388	778		
DEMAND	2	6	34	30	1553	1363	754		
DEMAND	2	6	35	0	1623	1360	783		
DEMAND	2	6	35	30	1693	1306	704		
DEMAND	2	6	36	0	1650	1475	676		
DEMAND	2	6	36	30	1832	1307	765		
DEMAND	2	6	37	0	1728	1280	656		
DEMAND	2	6	37	30	1598	1434	704		
DEMAND	2	6	38	0	1457	1417	771		
DEMAND	2	6	38	30	1696	1239	722		
DEMAND	2	6	39	0	1407	1428	738		
DEMAND	2	6	39	30	1767	1234	796		
DEMAND	2	6	40	0	1691	1378	831		
DEMAND	2	6	40	30	1571	1321	620		
DEMAND	2	6	41	0	1486	1240	660		
DEMAND	2	6	41	30	1784	1393	712		
DEMAND	2	6	42	0	1808	1288	824		
DEMAND	2	6	42	30	1838	1262	789		
DEMAND	2	6	43	0	1607	1303	794		
DEMAND	2	6	43	30	1724	1339	704		
DEMAND	2	6	44	0	1751	1441	758		
DEMAND	2	6	44	30	1816	1390	783		
DEMAND	2	6	45	0	1949	1211	612		
DEMAND	2	6	45	30	1697	1400	647		
DEMAND	2	6	46	0	1664	1355	774		
DEMAND	2	6	46	30	1512	1243	666		
DEMAND	2	6	47	0	1961	1250	714		
DEMAND	2	6	47	30	1487	1208	656		
DEMAND	2	6	48	0	1695	1329	737		
DEMAND	2	6	48	30	1696	1277	636		
DEMAND	2	6	49	0	1962	1341	686		
DEMAND	2	6	49	30	1584	1245	658		
DEMAND	2	6	50	0	1695	1287	625		
DEMAND	2	6	50	30	1759	1380	627		
DEMAND	2	6	51	0	1956	1356	642		
DEMAND	2	6	51	30	1685	1368	659		
DEMAND	2	6	52	0	1620	1407	686		
DEMAND	2	6	52	30	1754	1236	741		
DEMAND	2	6	53	0	1657	1329	638		
DEMAND	2	6	53	30	1835	1299	698		
DEMAND	2	6	54	0	1711	1261	610		
DEMAND	2	6	54	30	1873	1199	692		
DEMAND	2	6	55	0	2032	1225	662		
DEMAND	2	6	55	30	2079	1215	691		
DEMAND	2	6	56	0	1832	1239	739		
DEMAND	2	6	56	30	1899	1263	651		
DEMAND	2	6	57	0	1728	1302	638		
DEMAND	2	6	57	30	1946	1299	607		
DEMAND	2	6	58	0	1886	1236	636		
DEMAND	2	6	58	30	1592	1181	652		
DEMAND	2	6	59	0	1820	1309	656		
DEMAND	2	6	59	30	1890	1301	720		
DEMAND	2	7	0	0	1853	1320	659		
DEMAND	2	7	0	30	1853	1362	683		
DEMAND	2	7	1	0	1745	1327	736		
DEMAND	2	7	1	30	2033	1222	685		
DEMAND	2	7	2	0	1967	1308	645		
DEMAND	2	7	2	30	1754	1276	656		
DEMAND	2	7	3	0	2018	1252	574		
DEMAND	2	7	3	30	1892	1283	607		
DEMAND	2	7	4	0	1717	1167	613		
DEMAND	2	7	4	30	2149	1229	657		
DEMAND	2	7	5	0	2023	1241	632		
DEMAND	2	7	5	30	2018	1179	666		
DEMAND	2	7	6	0	1982	1197	713		
DEMAND	2	7	6	30	2047	1272	662		
DEMAND	2	7	7	0	1859	1245	656		
DEMAND	2	7	7	30	1757	1199	660		
DEMAND	2	7	8	0	1975	1178	622		
DEMAND	2	7	8	30	1909	1249	651		
DEMAND	2	7	9	0	2036	1241	546		
DEMAND	2	7	9	30	2079	1197	599		
DEMAND	2	7	10	0	1868	1248	546		
DEMAND	2	7	10	30	2237	1236	590		
DEMAND	2	7	11	0	1900	1274	561		
DEMAND	2	7	11	30	2005	1159	593		
DEMAND	2	7	12	0	2067	1260	598		
DEMAND	2	7	12	30	1905	1175	708		
DEMAND	2	7	13	0	1950	1145	652		
DEMAND	2	7	13	30	1963	1199	596		
DEMAND	2	7	14	0	2117	1227	617		
DEMAND	2	7	14	30	2085	1171	614		
DEMAND	2	7	15	0	2108	1208	472		
DEMAND	2	7	15	30	2173	1237	483		
DEMAND	2	7	16	0	2048	1173	469		
DEMAND	2	7	16	30	2260	1266	543		
DEMAND	2	7	17	0	2086	1189	620		
DEMAND	2	7	17	30	1930	1295	552		
DEMAND	2	7	18	0	2235	1184	526		
DEMAND	2	7	18	30	2115	1207	469		
DEMAND	2	7	19	0	2175	1168	627		
DEMAND	2	7	19	30	2168	1202	551		
DEMAND	2	7	20	0	2225	1234	509		
DEMAND	2	7	20	30	1906	1221	628		
DEMAND	2	7	21	0	2078	1240	446		
DEMAND	2	7	21	30	2343	1211	558		
DEMAND	2	7	22	0	1922	1166	454		
DEMAND	2	7	22	30	2264	1203	500		
DEMAND	2	7	23	0	2197	1196	508		
DEMAND	2	7	23	30	2016	1179	493		
DEMAND	2	7	24	0	2291	1218	622		
DEMAND	2	7	24	30	2193	1200	419		
DEMAND	2	7	25	0	2020	1260	450		
DEMAND	2	7	25	30	2176	1246	554		
DEMAND	2	7	26	0	2063	1204	487		
DEMAND	2	7	26	30	2214	1198	564		
DEMAND	2	7	27	0	2166	1160	537		
DEMAND	2	7	27	30	2298	1182	576		
DEMAND	2	7	28	0	2248	1181	442		
DEMAND	2	7	28	30	2214	1151	458		
DEMAND	2	7	29	0	2266	1138	469		
DEMAND	2	7	29	30	2281	1203	523		
DEMAND	2	7	30	0	2266	1215	517		
DEMAND	2	7	30	30	2206	1178	448		
DEMAND	2	7	31	0	2279	1208	482		
DEMAND	2	7	31	30	2374	1154	535		
DEMAND	2	7	32	0	2324	1127	388		
DEMAND	2	7	32	30	2316	1200	460		
DEMAND	2	7	33	0	2159	1200	483		
DEMAND	2	7	33	30	2440	1196	482		
DEMAND	2	7	34	0	2379	1187	572		
DEMAND	2	7	34	30	2338	1180	539		
DEMAND	2	7	35	0	2401	1154	523		
DEMAND	2	7	35	30	2066	1200	545		
DEMAND	2	7	36	0	2357	1183	428		
DEMAND	2	7	36	30	2192	1175	526		
DEMAND	2	7	37	0	2270	1158	413		
DEMAND	2	7	37	30	2291	1178	445		
DEMAND	2	7	38	0	2438	1174	519		
DEMAND	2	7	38	30	2175	1205	452		
DEMAND	2	7	39	0	2173	1167	397		
DEMAND	2	7	39	30	2260	1154	444		
DEMAND	2	7	40	0	2376	1156	405		
DEMAND	2	7	40	30	2360	1175	519		
DEMAND	2	7	41	0	2245	1224	460		
DEMAND	2	7	41	30	2312	1147	420		
DEMAND	2	7	42	0	2465	1165	463		
DEMAND	2	7	42	30	2503	1192	409		
DEMAND	2	7	43	0	2297	1164	422		
DEMAND	2	7	43	30	2397	1172	532		
DEMAND	2	7	44	0	2336	1163	415		
DEMAND	2	7	44	30	2507	1159	520		
DEMAND	2	7	45	0	2361	1183	409		
DEMAND	2	7	45	30	2356	1168	396		
DEMAND	2	7	46	0	2522	1172	413		
DEMAND	2	7	46	30	2376	1183	467		
DEMAND	2	7	47	0	2293	1196	346		
DEMAND	2	7	47	30	2441	1193	446		
DEMAND	2	7	48	0	2267	1179	386		
DEMAND	2	7	48	30	2305	1160	469		
DEMAND	2	7	49	0	2374	1184	385		
DEMAND	2	7	49	30	2370	1181	388		
DEMAND	2	7	50	0	2266	1158	461		
DEMAND	2	7	50	30	2251	1200	445		
DEMAND	2	7	51	0	2498	1147	344		
DEMAND	2	7	51	30	2438	1114	339		
DEMAND	2	7	52	0	2489	1191	437		
DEMAND	2	7	52	30	2347	1154	502		
DEMAND	2	7	53	0	2451	1165	362		
DEMAND	2	7	53	30	2422	1165	336		
DEMAND	2	7	54	0	2496	1147	478		
DEMAND	2	7	54	30	2441	1139	452		
DEMAND	2	7	55	0	2363	1131	442		
DEMAND	2	7	55	30	2664	1153	358		
DEMAND	2	7	56	0	2344	1228	349		
DEMAND	2	7	56	30	2527	1169	372		
DEMAND	2	7	57	0	2495	1183	385		
DEMAND	2	7	57	30	2614	1174	331		
DEMAND	2	7	58	0	2446	1179	402		
DEMAND	2	7	58	30	2309	1163	400		
DEMAND	2	7	59	0	2469	1145	366		
DEMAND	2	7	59	30	2443	1150	428		
DEMAND	2	8	0	0	2324	1192	338		
DEMAND	2	8	0	30	2542	1140	375		
DEMAND	2	8	1	0	2634	1157	331		
DEMAND	2	8	1	30	2411	1210	415		
DEMAND	2	8	2	0	2524	1160	329		
DEMAND	2	8	2	30	2442	1218	401		
DEMAND	2	8	3	0	2586	1230	334		
DEMAND	2	8	3	30	2654	1143	340		
DEMAND	2	8	4	0	2660	1123	295		
DEMAND	2	8	4	30	2444	1179	322		
DEMAND	2	8	5	0	2540	1211	411		
DEMAND	2	8	5	30	2624	1123	351		
DEMAND	2	8	6	0	2439	1155	347		
DEMAND	2	8	6	30	2469	1198	364		
DEMAND	2	8	7	0	2565	1189	355		
DEMAND	2	8	7	30	2580	1164	417		
DEMAND	2	8	8	0	2553	1156	346		
DEMAND	2	8	8	30	2454	1124	315		
DEMAND	2	8	9	0	2519	1151	388		
DEMAND	2	8	9	30	2548	1224	289		
DEMAND	2	8	10	0	2630	1177	352		
DEMAND	2	8	10	30	2601	1180	361		
DEMAND	2	8	11	0	2582	1165	375		
DEMAND	2	8	11	30	2529	1142	312		
DEMAND	2	8	12	0	2633	1143	289		
DEMAND	2	8	12	30	2530	1097	368		
DEMAND	2	8	13	0	2462	1167	324		
DEMAND	2	8	13	30	2442	1211	307		
DEMAND	2	8	14	0	2577	1119	341		
DEMAND	2	8	14	30	2639	1146	328		
DEMAND	2	8	15	0	2555	1154	385		
DEMAND	2	8	15	30	2647	1116	275		
DEMAND	2	8	16	0	2688	1203	309		
DEMAND	2	8	16	30	2538	1246	259		
DEMAND	2	8	17	0	2630	1167	304		
DEMAND	2	8	17	30	2619	1195	399		
DEMAND	2	8	18	0	2574	1138	278		
DEMAND	2	8	18	30	2652	1244	412		
DEMAND	2	8	19	0	2548	1114	399		
DEMAND	2	8	19	30	2561	1105	334		
DEMAND	2	8	20	0	2645	1144	276		
DEMAND	2	8	20	30	2691	1199	297		
DEMAND	2	8	21	0	2695	1135	391		
DEMAND	2	8	21	30	2651	1135	394		
DEMAND	2	8	22	0	2571	1145	356		
DEMAND	2	8	22	30	2798	1138	328		
DEMAND	2	8	23	0	2662	1128	330		
DEMAND	2	8	23	30	2596	1153	402		
DEMAND	2	8	24	0	2763	1256	293		
DEMAND	2	8	24	30	2703	1140	402		
DEMAND	2	8	25	0	2685	1124	427		
DEMAND	2	8	25	30	2731	1182	395		
DEMAND	2	8	26	0	2742	1173	452		
DEMAND	2	8	26	30	2647	1172	358		
DEMAND	2	8	27	0	2653	1278	442		
DEMAND	2	8	27	30	2602	1170	427		
DEMAND	2	8	28	0	2581	1165	393		
DEMAND	2	8	28	30	2714	1213	369		
DEMAND	2	8	29	0	2652	1152	358		
DEMAND	2	8	29	30	2642	1176	366		
DEMAND	2	8	30	0	2709	1145	363		
DEMAND	2	8	30	30	2717	1234	329		
DEMAND	2	8	31	0	2680	1136	305		
DEMAND	2	8	31	30	2594	1201	343		
DEMAND	2	8	32	0	2728	1148	371		
DEMAND	2	8	32	30	2684	1119	311		
DEMAND	2	8	33	0	2718	1108	342		
DEMAND	2	8	33	30	2748	1283	319		
DEMAND	2	8	34	0	2741	1266	382		
DEMAND	2	8	34	30	2710	1207	345		
DEMAND	2	8	35	0	2722	1227	406		
DEMAND	2	8	35	30	2786	1235	346		
DEMAND	2	8	36	0	2744	1095	372		
DEMAND	2	8	36	30	2786	1124	380		
DEMAND	2	8	37	0	2628	1232	323		
DEMAND	2	8	37	30	2692	1222	298		
DEMAND	2	8	38	0	2769	1317	453		
DEMAND	2	8	38	30	2659	1140	400		
DEMAND	2	8	39	0	2736	1249	315		
DEMAND	2	8	39	30	2641	1228	314		
DEMAND	2	8	40	0	2787	1324	408		
DEMAND	2	8	40	30	2663	1278	388		
DEMAND	2	8	41	0	2662	1192	449		
DEMAND	2	8	41	30	2779	1256	290		
DEMAND	2	8	42	0	2813	1168	354		
DEMAND	2	8	42	30	2765	1239	453		
DEMAND	2	8	43	0	2783	1119	341		
DEMAND	2	8	43	30	2788	1177	419		
DEMAND	2	8	44	0	2777	1209	389		
DEMAND	2	8	44	30	2797	1299	325		
DEMAND	2	8	45	0	2734	1276	395		
DEMAND	2	8	45	30	2729	1138	410		
DEMAND	2	8	46	0	2737	1335	409		
DEMAND	2	8	46	30	2757	1281	333		
DEMAND	2	8	47	0	2719	1299	373		
DEMAND	2	8	47	30	2716	1334	386		
DEMAND	2	8	48	0	2812	1309	384		
DEMAND	2	8	48	30	2724	1217	384		
DEMAND	2	8	49	0	2838	1223	385		
DEMAND	2	8	49	30	2803	1287	463		
DEMAND	2	8	50	0	2749	1344	342		
DEMAND	2	8	50	30	2739	1268	341		
DEMAND	2	8	51	0	2775	1314	407		
DEMAND	2	8	51	30	2728	1235	455		
DEMAND	2	8	52	0	2799	1191	450		
DEMAND	2	8	52	30	2790	1239	381		
DEMAND	2	8	53	0	2790	1361	411		
DEMAND	2	8	53	30	2815	1252	451		
DEMAND	2	8	54	0	2874	1265	457		
DEMAND	2	8	54	30	2737	1290	435		
DEMAND	2	8	55	0	2813	1260	410		
DEMAND	2	8	55	30	2776	1176	437		
DEMAND	2	8	56	0	2841	1273	476		
DEMAND	2	8	56	30	2858	1293	415		
DEMAND	2	8	57	0	2705	1276	428		
DEMAND	2	8	57	30	2836	1284	421		
DEMAND	2	8	58	0	2773	1206	350		
DEMAND	2	8	58	30	2771	1196	396		
DEMAND	2	8	59	0	2853	1169	384		
DEMAND	2	8	59	30	2753	1361	376		
DEMAND	2	9	0	0	2769	1210	444		
DEMAND	2	9	0	30	2814	1230	393		
DEMAND	2	9	1	0	2649	1185	316		
DEMAND	2	9	1	30	2728	1251	394		
DEMAND	2	9	2	0	2745	1388	402		
DEMAND	2	9	2	30	2761	1355	450		
DEMAND	2	9	3	0	2815	1360	488		
DEMAND	2	9	3	30	2833	1308	370		
DEMAND	2	9	4	0	2694	1322	324		
DEMAND	2	9	4	30	2876	1403	354		
DEMAND	2	9	5	0	2743	1236	394		
DEMAND	2	9	5	30	2865	1224	399		
DEMAND	2	9	6	0	2694	1235	367		
DEMAND	2	9	6	30	2815	1396	408		
DEMAND	2	9	7	0	2765	1418	363		
DEMAND	2	9	7	30	2846	1252	359		
DEMAND	2	9	8	0	2864	1370	453		
DEMAND	2	9	8	30	2701	1217	329		
DEMAND	2	9	9	0	2809	1227	436		
DEMAND	2	9	9	30	2834	1386	388		
DEMAND	2	9	10	0	2850	1234	401		
DEMAND	2	9	10	30	2830	1174	355		
DEMAND	2	9	11	0	2796	1267	404		
DEMAND	2	9	11	30	2855	1275	389		
DEMAND	2	9	12	0	2773	1430	402		
DEMAND	2	9	12	30	2831	1208	387		
DEMAND	2	9	13	0	2863	1406	364		
DEMAND	2	9	13	30	2844	1386	307		
DEMAND	2	9	14	0	2737	1256	402		
DEMAND	2	9	14	30	2751	1266	384		
DEMAND	2	9	15	0	2699	1400	467		
DEMAND	2	9	15	30	2865	1390	311		
DEMAND	2	9	16	0	2730	1431	396		
DEMAND	2	9	16	30	2722	1468	406		
DEMAND	2	9	17	0	2819	1316	399		
DEMAND	2	9	17	30	2749	1288	358		
DEMAND	2	9	18	0	2734	1265	379		
DEMAND	2	9	18	30	2804	1359	304		
DEMAND	2	9	19	0	2815	1386	471		
DEMAND	2	9	19	30	2896	1367	406		
DEMAND	2	9	20	0	2819	1469	385		
DEMAND	2	9	20	30	2817	1459	378		
DEMAND	2	9	21	0	2847	1301	379		
DEMAND	2	9	21	30	2814	1286	354		
DEMAND	2	9	22	0	2605	1399	397		
DEMAND	2	9	22	30	2802	1255	289		
DEMAND	2	9	23	0	2894	1389	356		
DEMAND	2	9	23	30	2707	1338	435		
DEMAND	2	9	24	0	2858	1374	437		
DEMAND	2	9	24	30	2737	1229	376		
DEMAND	2	9	25	0	2849	1420	379		
DEMAND	2	9	25	30	2711	1396	434		
DEMAND	2	9	26	0	2803	1311	427		
DEMAND	2	9	26	30	2806	1319	368		
DEMAND	2	9	27	0	2767	1300	380		
DEMAND	2	9	27	30	2667	1401	412		
DEMAND	2	9	28	0	2880	1203	289		
DEMAND	2	9	28	30	2814	1399	334		
DEMAND	2	9	29	0	2832	1492	375		
DEMAND	2	9	29	30	2713	1281	388		
DEMAND	2	9	30	0	2852	1338	330		
DEMAND	2	9	30	30	2789	1323	388		
DEMAND	2	9	31	0	2850	1442	355		
DEMAND	2	9	31	30	2678	1272	292		
DEMAND	2	9	32	0	2833	1503	390		
DEMAND	2	9	32	30	2761	1234	296		
DEMAND	2	9	33	0	2652	1413	306		
DEMAND	2	9	33	30	2755	1499	377		
DEMAND	2	9	34	0	2806	1305	362		
DEMAND	2	9	34	30	2800	1271	372		
DEMAND	2	9	35	0	2871	1410	269		
DEMAND	2	9	35	30	2585	1375	352		
DEMAND	2	9	36	0	2680	1287	450		
DEMAND	2	9	36	30	2782	1443	300		
DEMAND	2	9	37	0	2643	1565	351		
DEMAND	2	9	37	30	2768	1399	366		
DEMAND	2	9	38	0	2657	1243	389		
DEMAND	2	9	38	30	2842	1311	399		
DEMAND	2	9	39	0	2658	1351	394		
DEMAND	2	9	39	30	2768	1370	394		
DEMAND	2	9	40	0	2851	1425	296		
DEMAND	2	9	40	30	2867	1383	343		
DEMAND	2	9	41	0	2556	1502	296		
DEMAND	2	9	41	30	2639	1529	362		
DEMAND	2	9	42	0	2792	1441	355		
DEMAND	2	9	42	30	2582	1328	429		
DEMAND	2	9	43	0	2661	1276	442		
DEMAND	2	9	43	30	2696	1542	372		
DEMAND	2	9	44	0	2914	1518	354		
DEMAND	2	9	44	30	2776	1238	254		
DEMAND	2	9	45	0	2816	1338	282		
DEMAND	2	9	45	30	2630	1496	262		
DEMAND	2	9	46	0	2781	1407	310		
DEMAND	2	9	46	30	2594	1405	301		
DEMAND	2	9	47	0	2595	1321	292		
DEMAND	2	9	47	30	2692	1409	279		
DEMAND	2	9	48	0	2679	1469	390		
DEMAND	2	9	48	30	2905	1375	368		
DEMAND	2	9	49	0	2872	1408	259		
DEMAND	2	9	49	30	2622	1571	336		
DEMAND	2	9	50	0	2747	1388	283		
DEMAND	2	9	50	30	2586	1566	357		
DEMAND	2	9	51	0	2772	1519	330		
DEMAND	2	9	51	30	2731	1547	346		
DEMAND	2	9	52	0	2708	1361	302		
DEMAND	2	9	52	30	2804	1469	270		
DEMAND	2	9	53	0	2699	1383	353		
DEMAND	2	9	53	30	2770	1547	379		
DEMAND	2	9	54	0	2623	1545	302		
DEMAND	2	9	54	30	2549	1454	219		
DEMAND	2	9	55	0	2534	1400	273		
DEMAND	2	9	55	30	2793	1374	267		
DEMAND	2	9	56	0	2841	1489	268		
DEMAND	2	9	56	30	2619	1439	268		
DEMAND	2	9	57	0	2637	1391	352		
DEMAND	2	9	57	30	2609	1533	298		
DEMAND	2	9	58	0	2590	1593	318		
DEMAND	2	9	58	30	2487	1408	213		
DEMAND	2	9	59	0	2576	1496	363		
DEMAND	2	9	59	30	2577	1367	327		
DEMAND	2	10	0	0	2582	1406	291		
DEMAND	2	10	0	30	2642	1466	227		
DEMAND	2	10	1	0	2503	1468	243		
DEMAND	2	10	1	30	2580	1397	229		
DEMAND	2	10	2	0	2580	1368	226		
DEMAND	2	10	2	30	2701	1409	333		
DEMAND	2	10	3	0	2779	1560	269		
DEMAND	2	10	3	30	2561	1475	274		
DEMAND	2	10	4	0	2610	1640	286		
DEMAND	2	10	4	30	2616	1391	361		
DEMAND	2	10	5	0	2585	1467	325		
DEMAND	2	10	5	30	2466	1385	246		
DEMAND	2	10	6	0	2643	1392	278		
DEMAND	2	10	6	30	2552	1429	300		
DEMAND	2	10	7	0	2516	1607	207		
DEMAND	2	10	7	30	2764	1532	245		
DEMAND	2	10	8	0	2659	1495	311		
DEMAND	2	10	8	30	2750	1576	344		
DEMAND	2	10	9	0	2660	1510	278		
DEMAND	2	10	9	30	2795	1553	338		
DEMAND	2	10	10	0	2598	1417	292		
DEMAND	2	10	10	30	2407	1401	218		
DEMAND	2	10	11	0	2506	1509	274		
DEMAND	2	10	11	30	2433	1350	310		
DEMAND	2	10	12	0	2675	1623	205		
DEMAND	2	10	12	30	2690	1483	230		
DEMAND	2	10	13	0	2549	1462	213		
DEMAND	2	10	13	30	2509	1642	285		
DEMAND	2	10	14	0	2438	1503	276		
DEMAND	2	10	14	30	2648	1383	273		
DEMAND	2	10	15	0	2641	1434	266		
DEMAND	2	10	15	30	2439	1455	190		
DEMAND	2	10	16	0	2333	1613	235		
DEMAND	2	10	16	30	2574	1552	328		
